HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,83.74,19,18,24,81.19,88.26,19 [18 - 24],83.74% [81.19% - 88.26%],05-12-2020
343,OR- MEDFORD,82.03,7,7,9,80.41,84.25,7 [7 - 9],82.03% [80.41% - 84.25%],05-12-2020
344,OR- PORTLAND,84.68,119,110,148,82.04,90.81,119 [110 - 148],84.68% [82.04% - 90.81%],05-12-2020
345,OR- SALEM,86.54,14,13,16,82.06,94.45,14 [13 - 16],86.54% [82.06% - 94.45%],05-12-2020
346,PA- ALLENTOWN,87.91,120,110,150,83.52,99.01,120 [110 - 150],87.91% [83.52% - 99.01%],05-12-2020
347,PA- ALTOONA,80.0,0,0,1,80.0,82.45,0 [0 - 1],80.0% [80.0% - 82.45%],05-12-2020
350,PA- DANVILLE,80.1,0,0,4,80.0,83.49,0 [0 - 4],80.1% [80.0% - 83.49%],05-12-2020
351,PA- ERIE,80.75,7,7,10,80.0,82.7,7 [7 - 10],80.75% [80.0% - 82.7%],05-12-2020
352,PA- HARRISBURG,84.04,44,41,56,82.1,89.73,44 [41 - 56],84.04% [82.1% - 89.73%],05-12-2020
354,PA- JOHNSTOWN,80.03,0,0,1,80.0,82.03,0 [0 - 1],80.03% [80.0% - 82.03%],05-12-2020
355,PA- LANCASTER,86.02,35,33,44,82.85,94.69,35 [33 - 44],86.02% [82.85% - 94.69%],05-12-2020
356,PA- PHILADELPHIA,85.82,345,318,432,82.72,94.31,345 [318 - 432],85.82% [82.72% - 94.31%],05-12-2020
357,PA- PITTSBURGH,81.23,70,64,97,80.41,83.87,70 [64 - 97],81.23% [80.41% - 83.87%],05-12-2020
358,PA- READING,84.92,28,27,40,82.04,93.9,28 [27 - 40],84.92% [82.04% - 93.9%],05-12-2020
359,PA- SAYRE,80.0,0,0,2,80.0,87.22,0 [0 - 2],80.0% [80.0% - 87.22%],05-12-2020
360,PA- SCRANTON,85.6,17,16,25,81.81,94.63,17 [16 - 25],85.6% [81.81% - 94.63%],05-12-2020
362,PA- WILKES-BARRE,84.45,14,13,18,81.37,91.6,14 [13 - 18],84.45% [81.37% - 91.6%],05-12-2020
363,PA- YORK,86.59,26,25,31,83.37,93.84,26 [25 - 31],86.59% [83.37% - 93.84%],05-12-2020
364,RI- PROVIDENCE,100.07,322,295,380,89.58,121.03,322 [295 - 380],100.07% [89.58% - 121.03%],05-12-2020
365,SC- CHARLESTON,82.82,42,38,51,80.94,86.45,42 [38 - 51],82.82% [80.94% - 86.45%],05-12-2020
366,SC- COLUMBIA,84.76,88,79,107,81.73,91.02,88 [79 - 107],84.76% [81.73% - 91.02%],05-12-2020
367,SC- FLORENCE,81.68,7,7,11,80.07,83.73,7 [7 - 11],81.68% [80.07% - 83.73%],05-12-2020
368,SC- GREENVILLE,82.76,30,26,37,80.88,86.52,30 [26 - 37],82.76% [80.88% - 86.52%],05-12-2020
369,SC- SPARTANBURG,81.84,7,7,10,80.85,84.9,7 [7 - 10],81.84% [80.85% - 84.9%],05-12-2020
370,SD- RAPID CITY,81.56,7,6,8,80.0,82.62,7 [6 - 8],81.56% [80.0% - 82.62%],05-12-2020
371,SD- SIOUX FALLS,86.09,89,81,124,82.38,97.63,89 [81 - 124],86.09% [82.38% - 97.63%],05-12-2020
373,TN- CHATTANOOGA,80.66,7,7,11,80.31,83.39,7 [7 - 11],80.66% [80.31% - 83.39%],05-12-2020
374,TN- JACKSON,80.0,0,0,1,80.0,80.67,0 [0 - 1],80.0% [80.0% - 80.67%],05-12-2020
375,TN- JOHNSON CITY,81.24,0,0,2,80.0,82.98,0 [0 - 2],81.24% [80.0% - 82.98%],05-12-2020
376,TN- KINGSPORT,80.0,0,0,2,80.0,80.5,0 [0 - 2],80.0% [80.0% - 80.5%],05-12-2020
377,TN- KNOXVILLE,80.35,7,7,14,80.17,82.01,7 [7 - 14],80.35% [80.17% - 82.01%],05-12-2020
379,TN- MEMPHIS,82.01,63,58,89,80.87,86.9,63 [58 - 89],82.01% [80.87% - 86.9%],05-12-2020
380,TN- NASHVILLE,84.57,189,169,232,81.22,90.54,189 [169 - 232],84.57% [81.22% - 90.54%],05-12-2020
382,TX- ABILENE,80.02,0,0,0,80.0,80.23,0 [0 - 0],80.02% [80.0% - 80.23%],05-12-2020
383,TX- AMARILLO,80.03,0,0,1,80.0,81.6,0 [0 - 1],80.03% [80.0% - 81.6%],05-12-2020
385,TX- AUSTIN,88.42,148,133,171,82.57,95.72,148 [133 - 171],88.42% [82.57% - 95.72%],05-12-2020
386,TX- BEAUMONT,80.95,0,0,4,80.0,83.07,0 [0 - 4],80.95% [80.0% - 83.07%],05-12-2020
388,TX- BRYAN,84.06,7,7,11,81.96,88.66,7 [7 - 11],84.06% [81.96% - 88.66%],05-12-2020
390,TX- CORPUS CHRISTI,80.6,0,0,1,80.0,81.17,0 [0 - 1],80.6% [80.0% - 81.17%],05-12-2020
391,TX- DALLAS,85.82,361,324,418,81.87,90.84,361 [324 - 418],85.82% [81.87% - 90.84%],05-12-2020
393,TX- EL PASO,82.2,33,30,39,80.87,84.66,33 [30 - 39],82.2% [80.87% - 84.66%],05-12-2020
394,TX- FORT WORTH,85.79,148,133,170,81.94,90.76,148 [133 - 170],85.79% [81.94% - 90.76%],05-12-2020
396,TX- HARLINGEN,81.23,7,7,9,80.14,82.82,7 [7 - 9],81.23% [80.14% - 82.82%],05-12-2020
397,TX- HOUSTON,84.39,379,341,443,81.46,88.5,379 [341 - 443],84.39% [81.46% - 88.5%],05-12-2020
399,TX- LONGVIEW,81.83,0,0,2,80.0,83.79,0 [0 - 2],81.83% [80.0% - 83.79%],05-12-2020
400,TX- LUBBOCK,81.04,7,7,11,80.5,82.55,7 [7 - 11],81.04% [80.5% - 82.55%],05-12-2020
402,TX- MCALLEN,81.25,7,7,8,80.57,82.14,7 [7 - 8],81.25% [80.57% - 82.14%],05-12-2020
406,TX- ODESSA,80.0,0,0,1,80.0,81.86,0 [0 - 1],80.0% [80.0% - 81.86%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.44,0 [0 - 0],80.0% [80.0% - 80.44%],05-12-2020
412,TX- SAN ANTONIO,89.73,350,313,405,82.82,98.31,350 [313 - 405],89.73% [82.82% - 98.31%],05-12-2020
413,TX- TEMPLE,84.97,27,25,30,81.6,89.37,27 [25 - 30],84.97% [81.6% - 89.37%],05-12-2020
416,TX- TYLER,81.79,10,9,16,80.75,85.67,10 [9 - 16],81.79% [80.75% - 85.67%],05-12-2020
417,TX- VICTORIA,80.0,0,0,0,80.0,81.56,0 [0 - 0],80.0% [80.0% - 81.56%],05-12-2020
418,TX- WACO,86.2,14,13,18,82.01,93.07,14 [13 - 18],86.2% [82.01% - 93.07%],05-12-2020
420,TX- WICHITA FALLS,81.8,0,0,1,80.0,83.33,0 [0 - 1],81.8% [80.0% - 83.33%],05-12-2020
421,UT- OGDEN,83.82,7,7,12,81.37,90.0,7 [7 - 12],83.82% [81.37% - 90.0%],05-12-2020
422,UT- PROVO,83.3,14,13,18,81.33,89.2,14 [13 - 18],83.3% [81.33% - 89.2%],05-12-2020
423,UT- SALT LAKE CITY,82.31,42,39,57,80.91,86.76,42 [39 - 57],82.31% [80.91% - 86.76%],05-12-2020
424,VT- BURLINGTON,80.8,0,0,10,80.0,89.15,0 [0 - 10],80.8% [80.0% - 89.15%],05-12-2020
426,VA- ARLINGTON,136.82,876,806,983,109.55,177.03,876 [806 - 983],136.82% [109.55% - 177.03%],05-12-2020
427,VA- CHARLOTTESVILLE,90.96,84,76,105,82.49,103.38,84 [76 - 105],90.96% [82.49% - 103.38%],05-12-2020
428,VA- LYNCHBURG,80.2,1,0,6,80.0,87.45,1 [0 - 6],80.2% [80.0% - 87.45%],05-12-2020
429,VA- NEWPORT NEWS,104.82,143,129,175,89.39,134.87,143 [129 - 175],104.82% [89.39% - 134.87%],05-12-2020
430,VA- NORFOLK,94.56,220,200,266,86.94,112.55,220 [200 - 266],94.56% [86.94% - 112.55%],05-12-2020
431,VA- RICHMOND,93.96,358,320,435,85.06,110.68,358 [320 - 435],93.96% [85.06% - 110.68%],05-12-2020
432,VA- ROANOKE,80.33,8,4,14,80.0,82.93,8 [4 - 14],80.33% [80.0% - 82.93%],05-12-2020
435,VA- WINCHESTER,91.34,57,51,66,83.64,102.83,57 [51 - 66],91.34% [83.64% - 102.83%],05-12-2020
437,WA- EVERETT,138.43,219,201,255,105.94,197.3,219 [201 - 255],138.43% [105.94% - 197.3%],05-12-2020
438,WA- OLYMPIA,107.77,91,84,110,92.0,143.26,91 [84 - 110],107.77% [92.0% - 143.26%],05-12-2020
439,WA- SEATTLE,116.29,917,839,1059,96.13,152.59,917 [839 - 1059],116.29% [96.13% - 152.59%],05-12-2020
440,WA- SPOKANE,87.78,142,128,177,82.66,98.57,142 [128 - 177],87.78% [82.66% - 98.57%],05-12-2020
441,WA- TACOMA,125.67,263,240,307,99.64,173.81,263 [240 - 307],125.67% [99.64% - 173.81%],05-12-2020
442,WA- YAKIMA,95.35,42,39,50,86.56,113.33,42 [39 - 50],95.35% [86.56% - 113.33%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.01,0,0,0,80.0,80.0,0 [0 - 0],80.01% [80.0% - 80.0%],05-12-2020
446,WI- APPLETON,86.46,19,17,23,81.46,92.48,19 [17 - 23],86.46% [81.46% - 92.48%],05-12-2020
447,WI- GREEN BAY,82.46,19,17,24,80.75,85.62,19 [17 - 24],82.46% [80.75% - 85.62%],05-12-2020
448,WI- LA CROSSE,85.77,28,24,34,81.05,93.09,28 [24 - 34],85.77% [81.05% - 93.09%],05-12-2020
449,WI- MADISON,91.04,175,158,200,84.15,99.74,175 [158 - 200],91.04% [84.15% - 99.74%],05-12-2020
450,WI- MARSHFIELD,81.92,7,7,10,80.0,83.9,7 [7 - 10],81.92% [80.0% - 83.9%],05-12-2020
451,WI- MILWAUKEE,91.53,503,456,578,84.85,101.49,503 [456 - 578],91.53% [84.85% - 101.49%],05-12-2020
452,WI- NEENAH,88.76,21,20,25,82.69,94.7,21 [20 - 25],88.76% [82.69% - 94.7%],05-12-2020
456,WI- WAUSAU,80.98,0,0,1,80.0,82.65,0 [0 - 1],80.98% [80.0% - 82.65%],05-12-2020
457,WY- CASPER,81.01,0,0,1,80.57,83.14,0 [0 - 1],81.01% [80.57% - 83.14%],05-12-2020
303,NY- NEW YORK,99.2,1038,933,1307,87.96,124.66,1038 [933 - 1307],99.2% [87.96% - 124.66%],05-12-2020
