HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,83.8,21,20,24,81.19,87.15,21 [20 - 24],83.8% [81.19% - 87.15%],05-12-2020
343,OR- MEDFORD,81.82,7,7,8,80.41,83.73,7 [7 - 8],81.82% [80.41% - 83.73%],05-12-2020
344,OR- PORTLAND,84.65,119,110,142,82.23,89.36,119 [110 - 142],84.65% [82.23% - 89.36%],05-12-2020
345,OR- SALEM,86.54,14,13,16,82.98,92.61,14 [13 - 16],86.54% [82.98% - 92.61%],05-12-2020
346,PA- ALLENTOWN,88.42,126,117,150,84.12,97.42,126 [117 - 150],88.42% [84.12% - 97.42%],05-12-2020
347,PA- ALTOONA,80.0,0,0,1,80.0,81.01,0 [0 - 1],80.0% [80.0% - 81.01%],05-12-2020
350,PA- DANVILLE,80.1,0,0,3,80.0,83.29,0 [0 - 3],80.1% [80.0% - 83.29%],05-12-2020
351,PA- ERIE,80.75,7,7,10,80.0,82.11,7 [7 - 10],80.75% [80.0% - 82.11%],05-12-2020
352,PA- HARRISBURG,83.92,42,40,51,82.1,88.21,42 [40 - 51],83.92% [82.1% - 88.21%],05-12-2020
354,PA- JOHNSTOWN,80.03,0,0,0,80.0,81.35,0 [0 - 0],80.03% [80.0% - 81.35%],05-12-2020
355,PA- LANCASTER,85.57,35,33,42,83.02,92.34,35 [33 - 42],85.57% [83.02% - 92.34%],05-12-2020
356,PA- PHILADELPHIA,86.14,371,344,445,83.1,93.08,371 [344 - 445],86.14% [83.1% - 93.08%],05-12-2020
357,PA- PITTSBURGH,81.23,70,64,91,80.45,83.2,70 [64 - 91],81.23% [80.45% - 83.2%],05-12-2020
358,PA- READING,84.95,31,29,41,82.11,91.94,31 [29 - 41],84.95% [82.11% - 91.94%],05-12-2020
359,PA- SAYRE,80.01,0,0,2,80.0,85.73,0 [0 - 2],80.01% [80.0% - 85.73%],05-12-2020
360,PA- SCRANTON,85.52,24,22,30,82.61,93.15,24 [22 - 30],85.52% [82.61% - 93.15%],05-12-2020
362,PA- WILKES-BARRE,84.46,14,13,17,81.53,89.77,14 [13 - 17],84.46% [81.53% - 89.77%],05-12-2020
363,PA- YORK,86.11,21,21,26,83.37,91.43,21 [21 - 26],86.11% [83.37% - 91.43%],05-12-2020
364,RI- PROVIDENCE,98.87,301,280,347,90.31,114.96,301 [280 - 347],98.87% [90.31% - 114.96%],05-12-2020
365,SC- CHARLESTON,82.67,39,36,46,81.04,85.44,39 [36 - 46],82.67% [81.04% - 85.44%],05-12-2020
366,SC- COLUMBIA,84.74,88,81,104,81.97,90.06,88 [81 - 104],84.74% [81.97% - 90.06%],05-12-2020
367,SC- FLORENCE,81.41,7,7,9,80.07,83.06,7 [7 - 9],81.41% [80.07% - 83.06%],05-12-2020
368,SC- GREENVILLE,82.64,28,26,35,81.3,85.64,28 [26 - 35],82.64% [81.3% - 85.64%],05-12-2020
369,SC- SPARTANBURG,81.84,7,7,9,80.85,83.86,7 [7 - 9],81.84% [80.85% - 83.86%],05-12-2020
370,SD- RAPID CITY,80.35,2,1,3,80.0,82.33,2 [1 - 3],80.35% [80.0% - 82.33%],05-12-2020
371,SD- SIOUX FALLS,85.33,72,66,93,82.49,92.69,72 [66 - 93],85.33% [82.49% - 92.69%],05-12-2020
373,TN- CHATTANOOGA,80.66,7,7,11,80.31,83.03,7 [7 - 11],80.66% [80.31% - 83.03%],05-12-2020
374,TN- JACKSON,80.0,0,0,0,80.0,80.52,0 [0 - 0],80.0% [80.0% - 80.52%],05-12-2020
375,TN- JOHNSON CITY,81.24,0,0,2,80.0,82.34,0 [0 - 2],81.24% [80.0% - 82.34%],05-12-2020
376,TN- KINGSPORT,80.0,0,0,0,80.0,80.35,0 [0 - 0],80.0% [80.0% - 80.35%],05-12-2020
377,TN- KNOXVILLE,80.35,7,7,11,80.17,81.37,7 [7 - 11],80.35% [80.17% - 81.37%],05-12-2020
379,TN- MEMPHIS,82.01,63,59,83,80.93,85.81,63 [59 - 83],82.01% [80.93% - 85.81%],05-12-2020
380,TN- NASHVILLE,84.58,190,170,227,81.45,89.34,190 [170 - 227],84.58% [81.45% - 89.34%],05-12-2020
382,TX- ABILENE,80.02,0,0,0,80.0,80.0,0 [0 - 0],80.02% [80.0% - 80.0%],05-12-2020
383,TX- AMARILLO,80.02,0,0,1,80.0,80.87,0 [0 - 1],80.02% [80.0% - 80.87%],05-12-2020
385,TX- AUSTIN,87.76,137,123,155,82.8,93.44,137 [123 - 155],87.76% [82.8% - 93.44%],05-12-2020
386,TX- BEAUMONT,80.95,0,0,2,80.0,82.12,0 [0 - 2],80.95% [80.0% - 82.12%],05-12-2020
388,TX- BRYAN,84.06,7,7,9,81.96,87.35,7 [7 - 9],84.06% [81.96% - 87.35%],05-12-2020
390,TX- CORPUS CHRISTI,80.6,0,0,1,80.0,80.97,0 [0 - 1],80.6% [80.0% - 80.97%],05-12-2020
391,TX- DALLAS,85.55,345,311,387,82.05,89.31,345 [311 - 387],85.55% [82.05% - 89.31%],05-12-2020
393,TX- EL PASO,81.81,21,20,26,80.87,83.68,21 [20 - 26],81.81% [80.87% - 83.68%],05-12-2020
394,TX- FORT WORTH,85.35,138,126,155,82.12,89.29,138 [126 - 155],85.35% [82.12% - 89.29%],05-12-2020
396,TX- HARLINGEN,81.19,7,7,8,80.21,82.19,7 [7 - 8],81.19% [80.21% - 82.19%],05-12-2020
397,TX- HOUSTON,84.15,364,329,413,81.61,87.22,364 [329 - 413],84.15% [81.61% - 87.22%],05-12-2020
399,TX- LONGVIEW,81.83,0,0,1,80.0,82.77,0 [0 - 1],81.83% [80.0% - 82.77%],05-12-2020
400,TX- LUBBOCK,81.04,7,7,10,80.5,82.05,7 [7 - 10],81.04% [80.5% - 82.05%],05-12-2020
402,TX- MCALLEN,81.12,7,7,8,80.57,81.64,7 [7 - 8],81.12% [80.57% - 81.64%],05-12-2020
406,TX- ODESSA,80.0,0,0,1,80.0,81.7,0 [0 - 1],80.0% [80.0% - 81.7%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
412,TX- SAN ANTONIO,89.63,348,314,391,83.25,96.35,348 [314 - 391],89.63% [83.25% - 96.35%],05-12-2020
413,TX- TEMPLE,83.67,15,14,19,81.6,87.99,15 [14 - 19],83.67% [81.6% - 87.99%],05-12-2020
416,TX- TYLER,81.68,7,7,12,80.75,83.87,7 [7 - 12],81.68% [80.75% - 83.87%],05-12-2020
417,TX- VICTORIA,80.0,0,0,0,80.0,81.56,0 [0 - 0],80.0% [80.0% - 81.56%],05-12-2020
418,TX- WACO,86.19,14,13,17,82.01,90.72,14 [13 - 17],86.19% [82.01% - 90.72%],05-12-2020
420,TX- WICHITA FALLS,81.8,0,0,1,80.0,82.32,0 [0 - 1],81.8% [80.0% - 82.32%],05-12-2020
421,UT- OGDEN,83.96,8,7,12,81.64,88.49,8 [7 - 12],83.96% [81.64% - 88.49%],05-12-2020
422,UT- PROVO,83.3,14,13,17,81.44,87.87,14 [13 - 17],83.3% [81.44% - 87.87%],05-12-2020
423,UT- SALT LAKE CITY,82.38,42,39,55,81.16,85.87,42 [39 - 55],82.38% [81.16% - 85.87%],05-12-2020
424,VT- BURLINGTON,81.04,0,0,10,80.38,89.15,0 [0 - 10],81.04% [80.38% - 89.15%],05-12-2020
426,VA- ARLINGTON,129.21,760,708,841,107.55,158.36,760 [708 - 841],129.21% [107.55% - 158.36%],05-12-2020
427,VA- CHARLOTTESVILLE,87.52,62,55,73,81.71,95.97,62 [55 - 73],87.52% [81.71% - 95.97%],05-12-2020
428,VA- LYNCHBURG,80.0,0,0,4,80.0,83.86,0 [0 - 4],80.0% [80.0% - 83.86%],05-12-2020
429,VA- NEWPORT NEWS,102.02,133,122,156,89.39,122.41,133 [122 - 156],102.02% [89.39% - 122.41%],05-12-2020
430,VA- NORFOLK,91.58,165,152,198,86.32,103.46,165 [152 - 198],91.58% [86.32% - 103.46%],05-12-2020
431,VA- RICHMOND,90.98,291,263,344,84.66,102.83,291 [263 - 344],90.98% [84.66% - 102.83%],05-12-2020
432,VA- ROANOKE,80.0,0,0,6,80.0,81.97,0 [0 - 6],80.0% [80.0% - 81.97%],05-12-2020
435,VA- WINCHESTER,88.8,43,39,53,83.22,96.61,43 [39 - 53],88.8% [83.22% - 96.61%],05-12-2020
437,WA- EVERETT,147.55,255,235,290,113.62,205.58,255 [235 - 290],147.55% [113.62% - 205.58%],05-12-2020
438,WA- OLYMPIA,108.69,91,85,108,93.48,138.81,91 [85 - 108],108.69% [93.48% - 138.81%],05-12-2020
439,WA- SEATTLE,121.37,1050,970,1193,100.56,156.21,1050 [970 - 1193],121.37% [100.56% - 156.21%],05-12-2020
440,WA- SPOKANE,87.97,144,131,172,83.17,96.84,144 [131 - 172],87.97% [83.17% - 96.84%],05-12-2020
441,WA- TACOMA,130.45,290,267,332,104.29,175.19,290 [267 - 332],130.45% [104.29% - 175.19%],05-12-2020
442,WA- YAKIMA,95.32,42,39,49,86.56,110.57,42 [39 - 49],95.32% [86.56% - 110.57%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.01,0,0,0,80.0,80.0,0 [0 - 0],80.01% [80.0% - 80.0%],05-12-2020
446,WI- APPLETON,85.2,14,13,17,80.97,89.24,14 [13 - 17],85.2% [80.97% - 89.24%],05-12-2020
447,WI- GREEN BAY,81.86,14,13,18,80.69,83.75,14 [13 - 18],81.86% [80.69% - 83.75%],05-12-2020
448,WI- LA CROSSE,84.25,21,19,26,80.73,90.16,21 [19 - 26],84.25% [80.73% - 90.16%],05-12-2020
449,WI- MADISON,89.21,149,136,167,84.05,95.75,149 [136 - 167],89.21% [84.05% - 95.75%],05-12-2020
450,WI- MARSHFIELD,81.66,7,7,9,80.0,82.46,7 [7 - 9],81.66% [80.0% - 82.46%],05-12-2020
451,WI- MILWAUKEE,90.05,441,403,498,84.8,97.2,441 [403 - 498],90.05% [84.8% - 97.2%],05-12-2020
452,WI- NEENAH,87.1,20,19,22,82.69,91.47,20 [19 - 22],87.1% [82.69% - 91.47%],05-12-2020
456,WI- WAUSAU,80.92,0,0,0,80.0,81.42,0 [0 - 0],80.92% [80.0% - 81.42%],05-12-2020
457,WY- CASPER,81.38,0,0,1,80.71,82.85,0 [0 - 1],81.38% [80.71% - 82.85%],05-12-2020
303,NY- NEW YORK,104.99,1343,1217,1628,92.08,130.85,1343 [1217 - 1628],104.99% [92.08% - 130.85%],05-12-2020
