HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,83.83,21,20,24,81.19,86.89,21 [20 - 24],83.83% [81.19% - 86.89%],05-12-2020
343,OR- MEDFORD,81.93,7,7,8,80.41,83.63,7 [7 - 8],81.93% [80.41% - 83.63%],05-12-2020
344,OR- PORTLAND,84.75,123,111,143,82.14,88.96,123 [111 - 143],84.75% [82.14% - 88.96%],05-12-2020
345,OR- SALEM,86.54,14,13,16,82.75,92.39,14 [13 - 16],86.54% [82.75% - 92.39%],05-12-2020
346,PA- ALLENTOWN,88.92,135,124,157,84.09,96.82,135 [124 - 157],88.92% [84.09% - 96.82%],05-12-2020
347,PA- ALTOONA,80.02,0,0,1,80.0,80.86,0 [0 - 1],80.02% [80.0% - 80.86%],05-12-2020
350,PA- DANVILLE,80.32,0,0,3,80.0,83.29,0 [0 - 3],80.32% [80.0% - 83.29%],05-12-2020
351,PA- ERIE,80.83,7,7,10,80.0,82.02,7 [7 - 10],80.83% [80.0% - 82.02%],05-12-2020
352,PA- HARRISBURG,83.94,42,40,51,82.1,88.21,42 [40 - 51],83.94% [82.1% - 88.21%],05-12-2020
354,PA- JOHNSTOWN,80.03,0,0,0,80.0,81.22,0 [0 - 0],80.03% [80.0% - 81.22%],05-12-2020
355,PA- LANCASTER,86.17,35,33,42,83.02,92.09,35 [33 - 42],86.17% [83.02% - 92.09%],05-12-2020
356,PA- PHILADELPHIA,86.66,408,373,471,83.04,92.61,408 [373 - 471],86.66% [83.04% - 92.61%],05-12-2020
357,PA- PITTSBURGH,81.42,83,75,101,80.45,83.1,83 [75 - 101],81.42% [80.45% - 83.1%],05-12-2020
358,PA- READING,85.87,35,33,43,82.11,91.52,35 [33 - 43],85.87% [82.11% - 91.52%],05-12-2020
359,PA- SAYRE,80.01,0,0,2,80.0,85.52,0 [0 - 2],80.01% [80.0% - 85.52%],05-12-2020
360,PA- SCRANTON,86.54,28,26,32,82.49,92.93,28 [26 - 32],86.54% [82.49% - 92.93%],05-12-2020
362,PA- WILKES-BARRE,84.48,14,13,16,81.37,89.31,14 [13 - 16],84.48% [81.37% - 89.31%],05-12-2020
363,PA- YORK,86.49,25,24,29,83.37,91.67,25 [24 - 29],86.49% [83.37% - 91.67%],05-12-2020
364,RI- PROVIDENCE,98.59,291,267,333,89.55,114.32,291 [267 - 333],98.59% [89.55% - 114.32%],05-12-2020
365,SC- CHARLESTON,84.16,69,63,82,82.02,88.06,69 [63 - 82],84.16% [82.02% - 88.06%],05-12-2020
366,SC- COLUMBIA,87.5,167,151,192,83.28,94.49,167 [151 - 192],87.5% [83.28% - 94.49%],05-12-2020
367,SC- FLORENCE,82.46,16,15,22,81.04,85.74,16 [15 - 22],82.46% [81.04% - 85.74%],05-12-2020
368,SC- GREENVILLE,84.37,58,53,68,82.01,88.15,58 [53 - 68],84.37% [82.01% - 88.15%],05-12-2020
369,SC- SPARTANBURG,82.96,16,15,20,81.32,86.13,16 [15 - 20],82.96% [81.32% - 86.13%],05-12-2020
370,SD- RAPID CITY,80.87,5,4,6,80.0,82.33,5 [4 - 6],80.87% [80.0% - 82.33%],05-12-2020
371,SD- SIOUX FALLS,86.56,95,87,116,82.99,93.27,95 [87 - 116],86.56% [82.99% - 93.27%],05-12-2020
373,TN- CHATTANOOGA,81.74,27,24,29,80.31,83.17,27 [24 - 29],81.74% [80.31% - 83.17%],05-12-2020
374,TN- JACKSON,80.08,0,0,1,80.0,80.67,0 [0 - 1],80.08% [80.0% - 80.67%],05-12-2020
375,TN- JOHNSON CITY,81.37,2,1,4,80.0,82.45,2 [1 - 4],81.37% [80.0% - 82.45%],05-12-2020
376,TN- KINGSPORT,80.13,0,0,0,80.0,80.35,0 [0 - 0],80.13% [80.0% - 80.35%],05-12-2020
377,TN- KNOXVILLE,80.51,11,10,18,80.17,81.8,11 [10 - 18],80.51% [80.17% - 81.8%],05-12-2020
379,TN- MEMPHIS,82.27,74,68,99,81.06,86.76,74 [68 - 99],82.27% [81.06% - 86.76%],05-12-2020
380,TN- NASHVILLE,85.25,247,221,290,81.84,90.31,247 [221 - 290],85.25% [81.84% - 90.31%],05-12-2020
382,TX- ABILENE,80.02,0,0,1,80.0,80.23,0 [0 - 1],80.02% [80.0% - 80.23%],05-12-2020
383,TX- AMARILLO,80.03,0,0,1,80.0,81.13,0 [0 - 1],80.03% [80.0% - 81.13%],05-12-2020
385,TX- AUSTIN,86.23,112,101,140,82.77,94.84,112 [101 - 140],86.23% [82.77% - 94.84%],05-12-2020
386,TX- BEAUMONT,80.91,0,0,4,80.0,82.55,0 [0 - 4],80.91% [80.0% - 82.55%],05-12-2020
388,TX- BRYAN,84.06,7,7,11,81.96,88.17,7 [7 - 11],84.06% [81.96% - 88.17%],05-12-2020
390,TX- CORPUS CHRISTI,80.6,0,0,1,80.0,81.07,0 [0 - 1],80.6% [80.0% - 81.07%],05-12-2020
391,TX- DALLAS,84.56,288,262,359,82.03,90.32,288 [262 - 359],84.56% [82.03% - 90.32%],05-12-2020
393,TX- EL PASO,81.65,21,20,28,80.91,83.9,21 [20 - 28],81.65% [80.91% - 83.9%],05-12-2020
394,TX- FORT WORTH,84.4,110,100,139,82.12,90.25,110 [100 - 139],84.4% [82.12% - 90.25%],05-12-2020
396,TX- HARLINGEN,81.08,7,7,9,80.14,82.47,7 [7 - 9],81.08% [80.14% - 82.47%],05-12-2020
397,TX- HOUSTON,83.36,299,271,377,81.58,87.97,299 [271 - 377],83.36% [81.58% - 87.97%],05-12-2020
399,TX- LONGVIEW,81.82,0,0,2,80.0,83.35,0 [0 - 2],81.82% [80.0% - 83.35%],05-12-2020
400,TX- LUBBOCK,80.7,5,5,9,80.5,82.22,5 [5 - 9],80.7% [80.5% - 82.22%],05-12-2020
402,TX- MCALLEN,80.72,2,2,4,80.57,81.83,2 [2 - 4],80.72% [80.57% - 81.83%],05-12-2020
406,TX- ODESSA,80.0,0,0,1,80.0,81.86,0 [0 - 1],80.0% [80.0% - 81.86%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.15,0 [0 - 0],80.0% [80.0% - 80.15%],05-12-2020
412,TX- SAN ANTONIO,87.84,289,260,360,83.18,98.01,289 [260 - 360],87.84% [83.18% - 98.01%],05-12-2020
413,TX- TEMPLE,83.38,14,14,19,81.6,88.73,14 [14 - 19],83.38% [81.6% - 88.73%],05-12-2020
416,TX- TYLER,81.03,4,4,11,80.75,84.74,4 [4 - 11],81.03% [80.75% - 84.74%],05-12-2020
417,TX- VICTORIA,80.0,0,0,0,80.0,81.56,0 [0 - 0],80.0% [80.0% - 81.56%],05-12-2020
418,TX- WACO,84.57,10,9,15,82.01,92.4,10 [9 - 15],84.57% [82.01% - 92.4%],05-12-2020
420,TX- WICHITA FALLS,81.8,0,0,1,80.0,82.75,0 [0 - 1],81.8% [80.0% - 82.75%],05-12-2020
421,UT- OGDEN,84.38,14,13,17,81.92,88.36,14 [13 - 17],84.38% [81.92% - 88.36%],05-12-2020
422,UT- PROVO,83.91,15,14,19,81.55,87.76,15 [14 - 19],83.91% [81.55% - 87.76%],05-12-2020
423,UT- SALT LAKE CITY,82.6,51,47,63,81.34,85.75,51 [47 - 63],82.6% [81.34% - 85.75%],05-12-2020
424,VT- BURLINGTON,80.81,0,0,10,80.25,89.03,0 [0 - 10],80.81% [80.25% - 89.03%],05-12-2020
426,VA- ARLINGTON,129.27,768,714,852,107.51,159.12,768 [714 - 852],129.27% [107.51% - 159.12%],05-12-2020
427,VA- CHARLOTTESVILLE,86.88,57,52,71,82.07,96.61,57 [52 - 71],86.88% [82.07% - 96.61%],05-12-2020
428,VA- LYNCHBURG,80.0,0,0,4,80.0,84.52,0 [0 - 4],80.0% [80.0% - 84.52%],05-12-2020
429,VA- NEWPORT NEWS,101.25,133,122,159,89.39,124.25,133 [122 - 159],101.25% [89.39% - 124.25%],05-12-2020
430,VA- NORFOLK,91.12,156,144,193,86.65,104.53,156 [144 - 193],91.12% [86.65% - 104.53%],05-12-2020
431,VA- RICHMOND,90.32,277,253,334,84.83,103.66,277 [253 - 334],90.32% [84.83% - 103.66%],05-12-2020
432,VA- ROANOKE,80.0,0,0,6,80.0,82.18,0 [0 - 6],80.0% [80.0% - 82.18%],05-12-2020
435,VA- WINCHESTER,88.49,42,39,52,83.64,97.79,42 [39 - 52],88.49% [83.64% - 97.79%],05-12-2020
437,WA- EVERETT,148.35,260,239,296,112.76,206.8,260 [239 - 296],148.35% [112.76% - 206.8%],05-12-2020
438,WA- OLYMPIA,108.82,91,85,109,93.33,139.56,91 [85 - 109],108.82% [93.33% - 139.56%],05-12-2020
439,WA- SEATTLE,121.95,1071,986,1217,100.04,157.14,1071 [986 - 1217],121.95% [100.04% - 157.14%],05-12-2020
440,WA- SPOKANE,88.49,163,147,194,83.06,97.61,163 [147 - 194],88.49% [83.06% - 97.61%],05-12-2020
441,WA- TACOMA,131.25,298,274,342,103.72,176.25,298 [274 - 342],131.25% [103.72% - 176.25%],05-12-2020
442,WA- YAKIMA,95.36,42,39,50,86.56,110.92,42 [39 - 50],95.36% [86.56% - 110.92%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.02,0,0,0,80.0,80.0,0 [0 - 0],80.02% [80.0% - 80.0%],05-12-2020
446,WI- APPLETON,85.4,14,13,17,80.97,89.89,14 [13 - 17],85.4% [80.97% - 89.89%],05-12-2020
447,WI- GREEN BAY,81.91,14,13,18,80.69,84.0,14 [13 - 18],81.91% [80.69% - 84.0%],05-12-2020
448,WI- LA CROSSE,84.32,23,21,28,81.15,90.68,23 [21 - 28],84.32% [81.15% - 90.68%],05-12-2020
449,WI- MADISON,89.58,158,142,177,83.82,96.55,158 [142 - 177],89.58% [83.82% - 96.55%],05-12-2020
450,WI- MARSHFIELD,81.74,7,7,9,80.0,82.72,7 [7 - 9],81.74% [80.0% - 82.72%],05-12-2020
451,WI- MILWAUKEE,90.25,455,414,517,84.68,97.94,455 [414 - 517],90.25% [84.68% - 97.94%],05-12-2020
452,WI- NEENAH,87.44,21,20,23,82.69,92.19,21 [20 - 23],87.44% [82.69% - 92.19%],05-12-2020
456,WI- WAUSAU,80.93,0,0,0,80.0,81.59,0 [0 - 0],80.93% [80.0% - 81.59%],05-12-2020
457,WY- CASPER,81.54,1,1,2,80.71,82.85,1 [1 - 2],81.54% [80.71% - 82.85%],05-12-2020
303,NY- NEW YORK,103.07,1202,1099,1475,92.25,128.04,1202 [1099 - 1475],103.07% [92.25% - 128.04%],05-12-2020
