HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,83.5,17,16,24,81.19,89.87,17 [16 - 24],83.5% [81.19% - 89.87%],05-12-2020
343,OR- MEDFORD,81.78,7,7,11,80.41,85.7,7 [7 - 11],81.78% [80.41% - 85.7%],05-12-2020
344,OR- PORTLAND,85.9,172,155,210,82.22,93.5,172 [155 - 210],85.9% [82.22% - 93.5%],05-12-2020
345,OR- SALEM,85.82,10,9,14,81.61,96.97,10 [9 - 14],85.82% [81.61% - 96.97%],05-12-2020
346,PA- ALLENTOWN,92.23,217,199,257,85.13,105.21,217 [199 - 257],92.23% [85.13% - 105.21%],05-12-2020
347,PA- ALTOONA,81.04,6,5,9,80.0,85.04,6 [5 - 9],81.04% [80.0% - 85.04%],05-12-2020
350,PA- DANVILLE,82.63,21,19,29,80.0,86.32,21 [19 - 29],82.63% [80.0% - 86.32%],05-12-2020
351,PA- ERIE,81.35,15,14,21,80.36,84.09,15 [14 - 21],81.35% [80.36% - 84.09%],05-12-2020
352,PA- HARRISBURG,87.52,102,92,123,82.84,95.36,102 [92 - 123],87.52% [82.84% - 95.36%],05-12-2020
354,PA- JOHNSTOWN,81.08,1,1,3,80.0,83.38,1 [1 - 3],81.08% [80.0% - 83.38%],05-12-2020
355,PA- LANCASTER,90.52,72,65,85,83.86,101.41,72 [65 - 85],90.52% [83.86% - 101.41%],05-12-2020
356,PA- PHILADELPHIA,89.21,651,590,772,83.76,99.29,651 [590 - 772],89.21% [83.76% - 99.29%],05-12-2020
357,PA- PITTSBURGH,82.59,191,169,226,80.73,85.47,191 [169 - 226],82.59% [80.73% - 85.47%],05-12-2020
358,PA- READING,89.56,76,68,91,83.16,100.15,76 [68 - 91],89.56% [83.16% - 100.15%],05-12-2020
359,PA- SAYRE,81.58,4,3,7,80.0,89.34,4 [3 - 7],81.58% [80.0% - 89.34%],05-12-2020
360,PA- SCRANTON,89.63,49,44,58,83.85,100.07,49 [44 - 58],89.63% [83.85% - 100.07%],05-12-2020
362,PA- WILKES-BARRE,87.86,27,25,34,82.29,96.95,27 [25 - 34],87.86% [82.29% - 96.95%],05-12-2020
363,PA- YORK,92.12,60,55,70,85.54,103.23,60 [55 - 70],92.12% [85.54% - 103.23%],05-12-2020
364,RI- PROVIDENCE,105.62,462,419,549,91.05,134.47,462 [419 - 549],105.62% [91.05% - 134.47%],05-12-2020
365,SC- CHARLESTON,88.15,136,123,164,83.53,97.64,136 [123 - 164],88.15% [83.53% - 97.64%],05-12-2020
366,SC- COLUMBIA,93.47,284,258,335,85.63,108.07,284 [258 - 335],93.47% [85.63% - 108.07%],05-12-2020
367,SC- FLORENCE,86.46,52,47,60,82.24,93.12,52 [47 - 60],86.46% [82.24% - 93.12%],05-12-2020
368,SC- GREENVILLE,88.22,110,100,132,84.01,97.6,110 [100 - 132],88.22% [84.01% - 97.6%],05-12-2020
369,SC- SPARTANBURG,86.67,38,35,47,82.92,94.23,38 [35 - 47],86.67% [82.92% - 94.23%],05-12-2020
370,SD- RAPID CITY,82.43,7,6,10,80.0,84.51,7 [6 - 10],82.43% [80.0% - 84.51%],05-12-2020
371,SD- SIOUX FALLS,87.38,111,99,160,82.52,105.85,111 [99 - 160],87.38% [82.52% - 105.85%],05-12-2020
373,TN- CHATTANOOGA,83.41,38,36,51,81.61,87.81,38 [36 - 51],83.41% [81.61% - 87.81%],05-12-2020
374,TN- JACKSON,80.7,4,3,8,80.0,83.78,4 [3 - 8],80.7% [80.0% - 83.78%],05-12-2020
375,TN- JOHNSON CITY,82.36,9,8,13,80.53,86.17,9 [8 - 13],82.36% [80.53% - 86.17%],05-12-2020
376,TN- KINGSPORT,80.47,2,1,8,80.1,83.32,2 [1 - 8],80.47% [80.1% - 83.32%],05-12-2020
377,TN- KNOXVILLE,81.84,48,41,61,80.31,85.03,48 [41 - 61],81.84% [80.31% - 85.03%],05-12-2020
379,TN- MEMPHIS,84.79,191,167,236,81.57,92.55,191 [167 - 236],84.79% [81.57% - 92.55%],05-12-2020
380,TN- NASHVILLE,89.2,442,398,552,83.24,101.8,442 [398 - 552],89.2% [83.24% - 101.8%],05-12-2020
382,TX- ABILENE,80.09,0,0,1,80.0,81.96,0 [0 - 1],80.09% [80.0% - 81.96%],05-12-2020
383,TX- AMARILLO,80.86,6,5,8,80.0,82.13,6 [5 - 8],80.86% [80.0% - 82.13%],05-12-2020
385,TX- AUSTIN,92.15,243,220,304,84.92,109.16,243 [220 - 304],92.15% [84.92% - 109.16%],05-12-2020
386,TX- BEAUMONT,82.12,15,13,22,80.88,86.35,15 [13 - 22],82.12% [80.88% - 86.35%],05-12-2020
388,TX- BRYAN,86.81,20,19,29,82.94,99.77,20 [19 - 29],86.81% [82.94% - 99.77%],05-12-2020
390,TX- CORPUS CHRISTI,80.95,7,7,14,80.54,83.65,7 [7 - 14],80.95% [80.54% - 83.65%],05-12-2020
391,TX- DALLAS,88.56,610,555,749,83.84,100.11,610 [555 - 749],88.56% [83.84% - 100.11%],05-12-2020
393,TX- EL PASO,83.67,55,49,67,81.57,87.69,55 [49 - 67],83.67% [81.57% - 87.69%],05-12-2020
394,TX- FORT WORTH,88.59,245,223,305,83.81,100.29,245 [223 - 305],88.59% [83.81% - 100.29%],05-12-2020
396,TX- HARLINGEN,82.18,15,14,20,81.06,85.43,15 [14 - 20],82.18% [81.06% - 85.43%],05-12-2020
397,TX- HOUSTON,86.57,652,588,814,82.77,96.04,652 [588 - 814],86.57% [82.77% - 96.04%],05-12-2020
399,TX- LONGVIEW,82.41,7,7,11,80.29,87.43,7 [7 - 11],82.41% [80.29% - 87.43%],05-12-2020
400,TX- LUBBOCK,81.71,22,19,31,80.5,85.31,22 [19 - 31],81.71% [80.5% - 85.31%],05-12-2020
402,TX- MCALLEN,81.74,14,13,19,80.69,84.98,14 [13 - 19],81.74% [80.69% - 84.98%],05-12-2020
406,TX- ODESSA,81.51,7,6,9,80.0,82.94,7 [6 - 9],81.51% [80.0% - 82.94%],05-12-2020
411,TX- SAN ANGELO,80.13,0,0,0,80.0,81.75,0 [0 - 0],80.13% [80.0% - 81.75%],05-12-2020
412,TX- SAN ANTONIO,93.42,554,499,682,85.54,112.42,554 [499 - 682],93.42% [85.54% - 112.42%],05-12-2020
413,TX- TEMPLE,87.76,38,35,51,82.66,99.91,38 [35 - 51],87.76% [82.66% - 99.91%],05-12-2020
416,TX- TYLER,83.32,31,26,43,80.75,90.1,31 [26 - 43],83.32% [80.75% - 90.1%],05-12-2020
417,TX- VICTORIA,81.27,0,0,3,80.0,84.17,0 [0 - 3],81.27% [80.0% - 84.17%],05-12-2020
418,TX- WACO,89.65,34,30,44,83.85,106.3,34 [30 - 44],89.65% [83.85% - 106.3%],05-12-2020
420,TX- WICHITA FALLS,82.18,3,3,7,80.87,86.09,3 [3 - 7],82.18% [80.87% - 86.09%],05-12-2020
421,UT- OGDEN,88.21,31,28,38,82.74,98.22,31 [28 - 38],88.21% [82.74% - 98.22%],05-12-2020
422,UT- PROVO,87.48,36,33,44,82.66,96.74,36 [33 - 44],87.48% [82.66% - 96.74%],05-12-2020
423,UT- SALT LAKE CITY,85.2,118,106,144,81.9,91.77,118 [106 - 144],85.2% [81.9% - 91.77%],05-12-2020
424,VT- BURLINGTON,82.32,22,19,34,80.44,90.92,22 [19 - 34],82.32% [80.44% - 90.92%],05-12-2020
426,VA- ARLINGTON,151.22,1156,1069,1360,118.92,223.52,1156 [1069 - 1360],151.22% [118.92% - 223.52%],05-12-2020
427,VA- CHARLOTTESVILLE,94.04,107,95,144,83.35,117.85,107 [95 - 144],94.04% [83.35% - 117.85%],05-12-2020
428,VA- LYNCHBURG,83.17,15,11,22,80.0,92.63,15 [11 - 22],83.17% [80.0% - 92.63%],05-12-2020
429,VA- NEWPORT NEWS,110.93,193,173,245,90.45,156.65,193 [173 - 245],110.93% [90.45% - 156.65%],05-12-2020
430,VA- NORFOLK,100.48,313,278,399,87.65,129.35,313 [278 - 399],100.48% [87.65% - 129.35%],05-12-2020
431,VA- RICHMOND,98.99,514,460,654,86.57,126.53,514 [460 - 654],98.99% [86.57% - 126.53%],05-12-2020
432,VA- ROANOKE,81.75,30,24,44,80.0,85.12,30 [24 - 44],81.75% [80.0% - 85.12%],05-12-2020
435,VA- WINCHESTER,96.9,90,81,108,86.75,116.66,90 [81 - 108],96.9% [86.75% - 116.66%],05-12-2020
437,WA- EVERETT,163.69,365,333,407,112.89,229.33,365 [333 - 407],163.69% [112.89% - 229.33%],05-12-2020
438,WA- OLYMPIA,127.24,178,161,205,96.44,174.37,178 [161 - 205],127.24% [96.44% - 174.37%],05-12-2020
439,WA- SEATTLE,128.66,1531,1391,1709,99.31,169.03,1531 [1391 - 1709],128.66% [99.31% - 169.03%],05-12-2020
440,WA- SPOKANE,94.2,314,282,374,84.5,110.78,314 [282 - 374],94.2% [84.5% - 110.78%],05-12-2020
441,WA- TACOMA,147.83,453,412,509,105.84,205.51,453 [412 - 509],147.83% [105.84% - 205.51%],05-12-2020
442,WA- YAKIMA,104.13,75,67,92,87.94,133.02,75 [67 - 92],104.13% [87.94% - 133.02%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,1,80.0,80.45,0 [0 - 1],80.0% [80.0% - 80.45%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.02,0,0,3,80.0,81.36,0 [0 - 3],80.02% [80.0% - 81.36%],05-12-2020
446,WI- APPLETON,87.61,23,21,29,82.27,98.31,23 [21 - 29],87.61% [82.27% - 98.31%],05-12-2020
447,WI- GREEN BAY,83.05,24,22,32,81.06,88.18,24 [22 - 32],83.05% [81.06% - 88.18%],05-12-2020
448,WI- LA CROSSE,89.62,48,43,57,82.09,98.32,48 [43 - 57],89.62% [82.09% - 98.32%],05-12-2020
449,WI- MADISON,92.04,188,170,226,84.29,105.82,188 [170 - 226],92.04% [84.29% - 105.82%],05-12-2020
450,WI- MARSHFIELD,81.99,7,7,13,80.0,86.2,7 [7 - 13],81.99% [80.0% - 86.2%],05-12-2020
451,WI- MILWAUKEE,94.16,636,576,749,85.9,109.66,636 [576 - 749],94.16% [85.9% - 109.66%],05-12-2020
452,WI- NEENAH,89.55,25,23,31,82.69,100.79,25 [23 - 31],89.55% [82.69% - 100.79%],05-12-2020
456,WI- WAUSAU,81.34,0,0,2,80.35,85.13,0 [0 - 2],81.34% [80.35% - 85.13%],05-12-2020
457,WY- CASPER,81.17,1,1,3,80.29,83.14,1 [1 - 3],81.17% [80.29% - 83.14%],05-12-2020
303,NY- NEW YORK,96.12,999,898,1212,85.85,115.78,999 [898 - 1212],96.12% [85.85% - 115.78%],05-12-2020
