HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,83.68,15,14,19,81.11,87.66,15 [14 - 19],83.68% [81.11% - 87.66%],05-12-2020
343,OR- MEDFORD,81.96,7,6,8,80.31,84.15,7 [6 - 8],81.96% [80.31% - 84.15%],05-12-2020
344,OR- PORTLAND,84.98,132,120,152,81.93,89.95,132 [120 - 152],84.98% [81.93% - 89.95%],05-12-2020
345,OR- SALEM,86.28,10,9,13,81.83,93.53,10 [9 - 13],86.28% [81.83% - 93.53%],05-12-2020
346,PA- ALLENTOWN,88.44,123,112,145,83.42,97.48,123 [112 - 145],88.44% [83.42% - 97.48%],05-12-2020
347,PA- ALTOONA,80.06,0,0,1,80.0,82.01,0 [0 - 1],80.06% [80.0% - 82.01%],05-12-2020
350,PA- DANVILLE,80.71,0,0,3,80.0,83.42,0 [0 - 3],80.71% [80.0% - 83.42%],05-12-2020
351,PA- ERIE,80.92,7,7,10,80.0,82.7,7 [7 - 10],80.92% [80.0% - 82.7%],05-12-2020
352,PA- HARRISBURG,84.19,47,44,58,82.1,89.43,47 [44 - 58],84.19% [82.1% - 89.43%],05-12-2020
354,PA- JOHNSTOWN,80.03,0,0,1,80.0,81.76,0 [0 - 1],80.03% [80.0% - 81.76%],05-12-2020
355,PA- LANCASTER,86.26,36,33,43,82.85,93.94,36 [33 - 43],86.26% [82.85% - 93.94%],05-12-2020
356,PA- PHILADELPHIA,86.38,377,342,443,82.61,93.23,377 [342 - 443],86.38% [82.61% - 93.23%],05-12-2020
357,PA- PITTSBURGH,81.46,84,75,106,80.4,83.64,84 [75 - 106],81.46% [80.4% - 83.64%],05-12-2020
358,PA- READING,85.85,35,33,44,82.04,93.06,35 [33 - 44],85.85% [82.04% - 93.06%],05-12-2020
359,PA- SAYRE,80.0,0,0,2,80.0,86.79,0 [0 - 2],80.0% [80.0% - 86.79%],05-12-2020
360,PA- SCRANTON,86.37,23,21,29,81.81,93.83,23 [21 - 29],86.37% [81.81% - 93.83%],05-12-2020
362,PA- WILKES-BARRE,84.46,14,13,17,81.37,90.84,14 [13 - 17],84.46% [81.37% - 90.84%],05-12-2020
363,PA- YORK,87.17,28,27,34,83.37,93.84,28 [27 - 34],87.17% [83.37% - 93.84%],05-12-2020
364,RI- PROVIDENCE,98.8,290,264,336,88.52,117.68,290 [264 - 336],98.8% [88.52% - 117.68%],05-12-2020
365,SC- CHARLESTON,85.58,88,81,103,82.32,91.29,88 [81 - 103],85.58% [82.32% - 91.29%],05-12-2020
366,SC- COLUMBIA,89.7,189,173,220,83.76,99.05,189 [173 - 220],89.7% [83.76% - 99.05%],05-12-2020
367,SC- FLORENCE,83.08,21,20,28,81.34,89.02,21 [20 - 28],83.08% [81.34% - 89.02%],05-12-2020
368,SC- GREENVILLE,85.74,71,65,83,82.51,91.33,71 [65 - 83],85.74% [82.51% - 91.33%],05-12-2020
369,SC- SPARTANBURG,84.25,21,20,27,81.79,88.77,21 [20 - 27],84.25% [81.79% - 88.77%],05-12-2020
370,SD- RAPID CITY,82.08,7,6,7,80.0,82.33,7 [6 - 7],82.08% [80.0% - 82.33%],05-12-2020
371,SD- SIOUX FALLS,87.24,97,87,125,82.7,97.34,97 [87 - 125],87.24% [82.7% - 97.34%],05-12-2020
373,TN- CHATTANOOGA,82.72,28,26,34,80.49,84.37,28 [26 - 34],82.72% [80.49% - 84.37%],05-12-2020
374,TN- JACKSON,80.35,0,0,2,80.0,81.48,0 [0 - 2],80.35% [80.0% - 81.48%],05-12-2020
375,TN- JOHNSON CITY,81.77,7,6,8,80.0,83.51,7 [6 - 8],81.77% [80.0% - 83.51%],05-12-2020
376,TN- KINGSPORT,80.31,0,0,2,80.0,80.91,0 [0 - 2],80.31% [80.0% - 80.91%],05-12-2020
377,TN- KNOXVILLE,80.8,16,14,25,80.17,82.99,16 [14 - 25],80.8% [80.17% - 82.99%],05-12-2020
379,TN- MEMPHIS,82.64,84,78,112,81.17,88.23,84 [78 - 112],82.64% [81.17% - 88.23%],05-12-2020
380,TN- NASHVILLE,86.38,295,266,346,82.17,93.4,295 [266 - 346],86.38% [82.17% - 93.4%],05-12-2020
382,TX- ABILENE,80.02,0,0,1,80.0,81.13,0 [0 - 1],80.02% [80.0% - 81.13%],05-12-2020
383,TX- AMARILLO,80.03,0,0,1,80.0,81.66,0 [0 - 1],80.03% [80.0% - 81.66%],05-12-2020
385,TX- AUSTIN,87.61,147,134,185,83.03,99.27,147 [134 - 185],87.61% [83.03% - 99.27%],05-12-2020
386,TX- BEAUMONT,80.93,0,0,4,80.51,83.87,0 [0 - 4],80.93% [80.51% - 83.87%],05-12-2020
388,TX- BRYAN,84.06,7,7,12,81.96,91.44,7 [7 - 12],84.06% [81.96% - 91.44%],05-12-2020
390,TX- CORPUS CHRISTI,80.6,0,0,3,80.0,81.8,0 [0 - 3],80.6% [80.0% - 81.8%],05-12-2020
391,TX- DALLAS,85.38,365,335,457,82.34,93.57,365 [335 - 457],85.38% [82.34% - 93.57%],05-12-2020
393,TX- EL PASO,82.03,28,27,35,81.13,85.1,28 [27 - 35],82.03% [81.13% - 85.1%],05-12-2020
394,TX- FORT WORTH,85.37,151,139,188,82.48,93.48,151 [139 - 188],85.37% [82.48% - 93.48%],05-12-2020
396,TX- HARLINGEN,81.16,7,7,10,80.63,83.46,7 [7 - 10],81.16% [80.63% - 83.46%],05-12-2020
397,TX- HOUSTON,84.04,383,349,485,81.72,90.58,383 [349 - 485],84.04% [81.72% - 90.58%],05-12-2020
399,TX- LONGVIEW,81.82,0,0,2,80.0,84.81,0 [0 - 2],81.82% [80.0% - 84.81%],05-12-2020
400,TX- LUBBOCK,80.96,7,7,12,80.5,82.97,7 [7 - 12],80.96% [80.5% - 82.97%],05-12-2020
402,TX- MCALLEN,81.03,7,7,11,80.57,82.9,7 [7 - 11],81.03% [80.57% - 82.9%],05-12-2020
406,TX- ODESSA,80.0,0,0,1,80.0,81.86,0 [0 - 1],80.0% [80.0% - 81.86%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,81.02,0 [0 - 0],80.0% [80.0% - 81.02%],05-12-2020
412,TX- SAN ANTONIO,88.92,349,317,439,83.32,102.8,349 [317 - 439],88.92% [83.32% - 102.8%],05-12-2020
413,TX- TEMPLE,84.68,26,24,32,81.7,91.93,26 [24 - 32],84.68% [81.7% - 91.93%],05-12-2020
416,TX- TYLER,81.6,10,9,18,80.75,86.92,10 [9 - 18],81.6% [80.75% - 86.92%],05-12-2020
417,TX- VICTORIA,80.0,0,0,0,80.0,81.56,0 [0 - 0],80.0% [80.0% - 81.56%],05-12-2020
418,TX- WACO,85.61,14,13,19,82.01,95.58,14 [13 - 19],85.61% [82.01% - 95.58%],05-12-2020
420,TX- WICHITA FALLS,81.8,0,0,2,80.0,83.77,0 [0 - 2],81.8% [80.0% - 83.77%],05-12-2020
421,UT- OGDEN,85.17,18,17,22,82.05,90.96,18 [17 - 22],85.17% [82.05% - 90.96%],05-12-2020
422,UT- PROVO,84.51,21,20,26,81.77,89.87,21 [20 - 26],84.51% [81.77% - 89.87%],05-12-2020
423,UT- SALT LAKE CITY,83.04,64,59,78,81.47,87.27,64 [59 - 78],83.04% [81.47% - 87.27%],05-12-2020
424,VT- BURLINGTON,80.79,0,0,10,80.0,88.46,0 [0 - 10],80.79% [80.0% - 88.46%],05-12-2020
426,VA- ARLINGTON,134.23,798,737,887,107.72,172.88,798 [737 - 887],134.23% [107.72% - 172.88%],05-12-2020
427,VA- CHARLOTTESVILLE,89.21,65,58,85,82.28,102.1,65 [58 - 85],89.21% [82.28% - 102.1%],05-12-2020
428,VA- LYNCHBURG,80.0,0,0,4,80.0,87.71,0 [0 - 4],80.0% [80.0% - 87.71%],05-12-2020
429,VA- NEWPORT NEWS,103.92,133,122,163,89.39,134.26,133 [122 - 163],103.92% [89.39% - 134.26%],05-12-2020
430,VA- NORFOLK,92.49,174,160,221,86.69,112.21,174 [160 - 221],92.49% [86.69% - 112.21%],05-12-2020
431,VA- RICHMOND,92.39,297,269,366,84.89,109.7,297 [269 - 366],92.39% [84.89% - 109.7%],05-12-2020
432,VA- ROANOKE,80.0,0,0,6,80.0,82.97,0 [0 - 6],80.0% [80.0% - 82.97%],05-12-2020
435,VA- WINCHESTER,89.62,44,40,57,83.97,103.58,44 [40 - 57],89.62% [83.97% - 103.58%],05-12-2020
437,WA- EVERETT,141.72,240,220,276,107.28,199.98,240 [220 - 276],141.72% [107.28% - 199.98%],05-12-2020
438,WA- OLYMPIA,110.04,102,93,120,92.44,145.63,102 [93 - 120],110.04% [92.44% - 145.63%],05-12-2020
439,WA- SEATTLE,118.29,1005,919,1152,96.68,154.55,1005 [919 - 1152],118.29% [96.68% - 154.55%],05-12-2020
440,WA- SPOKANE,89.0,170,153,208,82.9,100.43,170 [153 - 208],89.0% [82.9% - 100.43%],05-12-2020
441,WA- TACOMA,128.43,285,261,329,100.46,176.41,285 [261 - 329],128.43% [100.46% - 176.41%],05-12-2020
442,WA- YAKIMA,95.74,44,40,53,86.56,114.37,44 [40 - 53],95.74% [86.56% - 114.37%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.02,0,0,0,80.0,80.0,0 [0 - 0],80.02% [80.0% - 80.0%],05-12-2020
446,WI- APPLETON,86.25,14,13,18,80.97,92.64,14 [13 - 18],86.25% [80.97% - 92.64%],05-12-2020
447,WI- GREEN BAY,82.38,14,13,19,80.69,85.68,14 [13 - 19],82.38% [80.69% - 85.68%],05-12-2020
448,WI- LA CROSSE,86.34,33,29,37,81.47,92.88,33 [29 - 37],86.34% [81.47% - 92.88%],05-12-2020
449,WI- MADISON,90.93,165,149,187,83.66,99.74,165 [149 - 187],90.93% [83.66% - 99.74%],05-12-2020
450,WI- MARSHFIELD,81.97,7,7,9,80.0,84.07,7 [7 - 9],81.97% [80.0% - 84.07%],05-12-2020
451,WI- MILWAUKEE,91.58,495,452,567,84.72,101.84,495 [452 - 567],91.58% [84.72% - 101.84%],05-12-2020
452,WI- NEENAH,88.86,21,19,24,82.15,94.52,21 [19 - 24],88.86% [82.15% - 94.52%],05-12-2020
456,WI- WAUSAU,80.99,0,0,1,80.0,82.65,0 [0 - 1],80.99% [80.0% - 82.65%],05-12-2020
457,WY- CASPER,81.33,1,1,2,80.57,82.85,1 [1 - 2],81.33% [80.57% - 82.85%],05-12-2020
303,NY- NEW YORK,92.91,795,709,1048,85.47,114.45,795 [709 - 1048],92.91% [85.47% - 114.45%],05-12-2020
