HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,83.39,20,18,25,80.77,88.26,20 [18 - 25],83.39% [80.77% - 88.26%],05-12-2020
343,OR- MEDFORD,81.85,7,6,10,80.0,84.87,7 [6 - 10],81.85% [80.0% - 84.87%],05-12-2020
344,OR- PORTLAND,85.53,153,136,180,81.72,91.88,153 [136 - 180],85.53% [81.72% - 91.88%],05-12-2020
345,OR- SALEM,86.01,13,12,16,81.15,94.22,13 [12 - 16],86.01% [81.15% - 94.22%],05-12-2020
346,PA- ALLENTOWN,89.08,146,131,174,82.98,100.56,146 [131 - 174],89.08% [82.98% - 100.56%],05-12-2020
347,PA- ALTOONA,80.42,2,1,5,80.0,85.18,2 [1 - 5],80.42% [80.0% - 85.18%],05-12-2020
350,PA- DANVILLE,82.3,20,18,27,80.0,86.32,20 [18 - 27],82.3% [80.0% - 86.32%],05-12-2020
351,PA- ERIE,81.0,7,7,13,80.09,83.91,7 [7 - 13],81.0% [80.09% - 83.91%],05-12-2020
352,PA- HARRISBURG,86.25,75,68,93,82.44,94.8,75 [68 - 93],86.25% [82.44% - 94.8%],05-12-2020
354,PA- JOHNSTOWN,80.69,0,0,2,80.0,83.51,0 [0 - 2],80.69% [80.0% - 83.51%],05-12-2020
355,PA- LANCASTER,88.67,53,49,65,83.27,100.24,53 [49 - 65],88.67% [83.27% - 100.24%],05-12-2020
356,PA- PHILADELPHIA,87.02,456,415,546,82.66,95.81,456 [415 - 546],87.02% [82.66% - 95.81%],05-12-2020
357,PA- PITTSBURGH,81.94,126,110,155,80.51,85.18,126 [110 - 155],81.94% [80.51% - 85.18%],05-12-2020
358,PA- READING,87.6,54,49,67,82.53,98.19,54 [49 - 67],87.6% [82.53% - 98.19%],05-12-2020
359,PA- SAYRE,80.0,0,0,3,80.0,88.49,0 [0 - 3],80.0% [80.0% - 88.49%],05-12-2020
360,PA- SCRANTON,86.65,26,23,35,81.7,97.57,26 [23 - 35],86.65% [81.7% - 97.57%],05-12-2020
362,PA- WILKES-BARRE,85.97,16,14,22,81.37,95.42,16 [14 - 22],85.97% [81.37% - 95.42%],05-12-2020
363,PA- YORK,91.19,50,46,58,84.57,102.14,50 [46 - 58],91.19% [84.57% - 102.14%],05-12-2020
364,RI- PROVIDENCE,102.6,381,345,448,88.62,128.47,381 [345 - 448],102.6% [88.62% - 128.47%],05-12-2020
365,SC- CHARLESTON,87.32,115,105,140,82.89,97.06,115 [105 - 140],87.32% [82.89% - 97.06%],05-12-2020
366,SC- COLUMBIA,90.94,211,191,252,83.92,105.08,211 [191 - 252],90.94% [83.92% - 105.08%],05-12-2020
367,SC- FLORENCE,85.61,44,39,51,81.79,92.53,44 [39 - 51],85.61% [81.79% - 92.53%],05-12-2020
368,SC- GREENVILLE,87.21,88,82,108,83.34,96.89,88 [82 - 108],87.21% [83.34% - 96.89%],05-12-2020
369,SC- SPARTANBURG,86.12,32,29,39,81.89,94.51,32 [29 - 39],86.12% [81.89% - 94.51%],05-12-2020
370,SD- RAPID CITY,82.43,7,6,11,80.0,86.1,7 [6 - 11],82.43% [80.0% - 86.1%],05-12-2020
371,SD- SIOUX FALLS,88.62,132,116,170,81.95,105.02,132 [116 - 170],88.62% [81.95% - 105.02%],05-12-2020
373,TN- CHATTANOOGA,83.31,35,32,44,80.71,87.54,35 [32 - 44],83.31% [80.71% - 87.54%],05-12-2020
374,TN- JACKSON,80.55,0,0,4,80.0,83.78,0 [0 - 4],80.55% [80.0% - 83.78%],05-12-2020
375,TN- JOHNSON CITY,82.07,7,6,11,80.11,86.28,7 [6 - 11],82.07% [80.11% - 86.28%],05-12-2020
376,TN- KINGSPORT,80.36,0,0,7,80.0,83.07,0 [0 - 7],80.36% [80.0% - 83.07%],05-12-2020
377,TN- KNOXVILLE,81.33,27,24,40,80.24,84.67,27 [24 - 40],81.33% [80.24% - 84.67%],05-12-2020
379,TN- MEMPHIS,83.94,142,126,180,81.23,91.3,142 [126 - 180],83.94% [81.23% - 91.3%],05-12-2020
380,TN- NASHVILLE,87.61,328,295,414,82.3,98.52,328 [295 - 414],87.61% [82.3% - 98.52%],05-12-2020
382,TX- ABILENE,80.02,0,0,1,80.0,81.96,0 [0 - 1],80.02% [80.0% - 81.96%],05-12-2020
383,TX- AMARILLO,80.5,2,1,5,80.0,82.2,2 [1 - 5],80.5% [80.0% - 82.2%],05-12-2020
385,TX- AUSTIN,90.32,190,171,249,83.57,109.99,190 [171 - 249],90.32% [83.57% - 109.99%],05-12-2020
386,TX- BEAUMONT,81.86,11,10,17,80.88,86.57,11 [10 - 17],81.86% [80.88% - 86.57%],05-12-2020
388,TX- BRYAN,86.08,14,13,22,81.96,100.26,14 [13 - 22],86.08% [81.96% - 100.26%],05-12-2020
390,TX- CORPUS CHRISTI,80.91,7,7,13,80.58,84.14,7 [7 - 13],80.91% [80.58% - 84.14%],05-12-2020
391,TX- DALLAS,87.2,471,428,606,83.01,100.33,471 [428 - 606],87.2% [83.01% - 100.33%],05-12-2020
393,TX- EL PASO,83.03,45,41,58,81.35,87.91,45 [41 - 58],83.03% [81.35% - 87.91%],05-12-2020
394,TX- FORT WORTH,87.45,193,176,250,83.12,100.79,193 [176 - 250],87.45% [83.12% - 100.79%],05-12-2020
396,TX- HARLINGEN,82.09,14,14,19,80.99,85.78,14 [14 - 19],82.09% [80.99% - 85.78%],05-12-2020
397,TX- HOUSTON,85.58,502,456,663,82.17,96.38,502 [456 - 663],85.58% [82.17% - 96.38%],05-12-2020
399,TX- LONGVIEW,81.98,3,3,7,80.0,87.43,3 [3 - 7],81.98% [80.0% - 87.43%],05-12-2020
400,TX- LUBBOCK,81.34,15,13,25,80.5,85.69,15 [13 - 25],81.34% [80.5% - 85.69%],05-12-2020
402,TX- MCALLEN,81.65,14,13,19,80.57,85.55,14 [13 - 19],81.65% [80.57% - 85.55%],05-12-2020
406,TX- ODESSA,81.72,7,6,9,80.0,83.33,7 [6 - 9],81.72% [80.0% - 83.33%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,81.75,0 [0 - 0],80.0% [80.0% - 81.75%],05-12-2020
412,TX- SAN ANTONIO,90.76,401,361,521,83.54,111.15,401 [361 - 521],90.76% [83.54% - 111.15%],05-12-2020
413,TX- TEMPLE,86.9,32,29,45,81.81,101.51,32 [29 - 45],86.9% [81.81% - 101.51%],05-12-2020
416,TX- TYLER,82.23,14,13,26,80.75,90.04,14 [13 - 26],82.23% [80.75% - 90.04%],05-12-2020
417,TX- VICTORIA,81.5,0,0,3,80.0,85.22,0 [0 - 3],81.5% [80.0% - 85.22%],05-12-2020
418,TX- WACO,87.38,21,19,31,82.18,107.81,21 [19 - 31],87.38% [82.18% - 107.81%],05-12-2020
420,TX- WICHITA FALLS,81.8,0,0,4,80.0,86.67,0 [0 - 4],81.8% [80.0% - 86.67%],05-12-2020
421,UT- OGDEN,86.53,21,20,27,82.19,96.16,21 [20 - 27],86.53% [82.19% - 96.16%],05-12-2020
422,UT- PROVO,86.0,24,22,31,82.11,94.86,24 [22 - 31],86.0% [82.11% - 94.86%],05-12-2020
423,UT- SALT LAKE CITY,84.0,82,75,103,81.62,90.23,82 [75 - 103],84.0% [81.62% - 90.23%],05-12-2020
424,VT- BURLINGTON,80.79,0,0,12,80.0,87.89,0 [0 - 12],80.79% [80.0% - 87.89%],05-12-2020
426,VA- ARLINGTON,146.61,1083,987,1209,109.59,198.77,1083 [987 - 1209],146.61% [109.59% - 198.77%],05-12-2020
427,VA- CHARLOTTESVILLE,92.45,94,82,127,82.49,118.63,94 [82 - 127],92.45% [82.49% - 118.63%],05-12-2020
428,VA- LYNCHBURG,82.27,10,8,17,80.0,92.9,10 [8 - 17],82.27% [80.0% - 92.9%],05-12-2020
429,VA- NEWPORT NEWS,105.38,148,134,197,89.04,151.82,148 [134 - 197],105.38% [89.04% - 151.82%],05-12-2020
430,VA- NORFOLK,98.09,275,249,357,86.76,129.17,275 [249 - 357],98.09% [86.76% - 129.17%],05-12-2020
431,VA- RICHMOND,96.04,432,380,553,85.17,125.09,432 [380 - 553],96.04% [85.17% - 125.09%],05-12-2020
432,VA- ROANOKE,81.3,28,24,42,80.0,85.19,28 [24 - 42],81.3% [80.0% - 85.19%],05-12-2020
435,VA- WINCHESTER,94.48,73,66,91,85.25,114.83,73 [66 - 91],94.48% [85.25% - 114.83%],05-12-2020
437,WA- EVERETT,135.54,214,196,243,103.39,183.9,214 [196 - 243],135.54% [103.39% - 183.9%],05-12-2020
438,WA- OLYMPIA,114.35,116,106,136,92.44,154.67,116 [106 - 136],114.35% [92.44% - 154.67%],05-12-2020
439,WA- SEATTLE,114.73,911,834,1035,94.5,146.99,911 [834 - 1035],114.73% [94.5% - 146.99%],05-12-2020
440,WA- SPOKANE,90.57,206,185,256,83.19,107.19,206 [185 - 256],90.57% [83.19% - 107.19%],05-12-2020
441,WA- TACOMA,126.49,277,254,316,98.83,171.04,277 [254 - 316],126.49% [98.83% - 171.04%],05-12-2020
442,WA- YAKIMA,98.3,53,48,64,86.56,123.7,53 [48 - 64],98.3% [86.56% - 123.7%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.54,0 [0 - 0],80.0% [80.0% - 80.54%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.02,0,0,3,80.0,81.47,0 [0 - 3],80.02% [80.0% - 81.47%],05-12-2020
446,WI- APPLETON,86.7,16,14,21,80.81,96.69,16 [14 - 21],86.7% [80.81% - 96.69%],05-12-2020
447,WI- GREEN BAY,82.86,21,19,28,80.56,87.68,21 [19 - 28],82.86% [80.56% - 87.68%],05-12-2020
448,WI- LA CROSSE,88.17,39,35,46,80.94,96.86,39 [35 - 46],88.17% [80.94% - 96.86%],05-12-2020
449,WI- MADISON,90.58,154,138,178,82.63,101.3,154 [138 - 178],90.58% [82.63% - 101.3%],05-12-2020
450,WI- MARSHFIELD,81.97,7,7,12,80.0,85.86,7 [7 - 12],81.97% [80.0% - 85.86%],05-12-2020
451,WI- MILWAUKEE,92.05,498,451,579,84.27,105.05,498 [451 - 579],92.05% [84.27% - 105.05%],05-12-2020
452,WI- NEENAH,89.1,21,19,26,81.25,98.28,21 [19 - 26],89.1% [81.25% - 98.28%],05-12-2020
456,WI- WAUSAU,81.03,0,0,2,80.0,85.13,0 [0 - 2],81.03% [80.0% - 85.13%],05-12-2020
457,WY- CASPER,81.17,0,0,1,80.0,83.0,0 [0 - 1],81.17% [80.0% - 83.0%],05-12-2020
303,NY- NEW YORK,87.1,553,505,711,82.7,101.47,553 [505 - 711],87.1% [82.7% - 101.47%],05-12-2020
