HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
181,IN- GARY,94.07,209,192,246,86.44,109.02,209 [192 - 246],94.07% [86.44% - 109.02%],05-12-2020
183,IN- INDIANAPOLIS,88.64,552,492,676,82.26,101.07,552 [492 - 676],88.64% [82.26% - 101.07%],05-12-2020
184,IN- LAFAYETTE,82.91,21,18,29,80.0,87.96,21 [18 - 29],82.91% [80.0% - 87.96%],05-12-2020
185,IN- MUNCIE,85.15,21,18,24,80.0,90.98,21 [18 - 24],85.15% [80.0% - 90.98%],05-12-2020
186,IN- MUNSTER,93.15,147,136,170,86.15,105.56,147 [136 - 170],93.15% [86.15% - 105.56%],05-12-2020
187,IN- SOUTH BEND,85.06,77,71,93,82.09,91.9,77 [71 - 93],85.06% [82.09% - 91.9%],05-12-2020
188,IN- TERRE HAUTE,80.0,0,0,3,80.0,83.9,0 [0 - 3],80.0% [80.0% - 83.9%],05-12-2020
190,IA- CEDAR RAPIDS,87.28,77,69,94,82.24,96.49,77 [69 - 94],87.28% [82.24% - 96.49%],05-12-2020
191,IA- DAVENPORT,81.99,43,38,51,80.54,83.82,43 [38 - 51],81.99% [80.54% - 83.82%],05-12-2020
192,IA- DES MOINES,83.38,108,98,140,81.12,89.17,108 [98 - 140],83.38% [81.12% - 89.17%],05-12-2020
193,IA- DUBUQUE,83.58,18,17,21,81.28,87.71,18 [17 - 21],83.58% [81.28% - 87.71%],05-12-2020
194,IA- IOWA CITY,83.6,66,59,84,81.24,89.62,66 [59 - 84],83.6% [81.24% - 89.62%],05-12-2020
195,IA- MASON CITY,80.36,0,0,2,80.0,81.5,0 [0 - 2],80.36% [80.0% - 81.5%],05-12-2020
196,IA- SIOUX CITY,81.38,11,9,19,80.53,85.83,11 [9 - 19],81.38% [80.53% - 85.83%],05-12-2020
197,IA- WATERLOO,82.27,10,8,16,80.94,88.14,10 [8 - 16],82.27% [80.94% - 88.14%],05-12-2020
200,KS- TOPEKA,81.87,28,26,38,80.58,85.88,28 [26 - 38],81.87% [80.58% - 85.88%],05-12-2020
201,KS- WICHITA,81.0,48,43,63,80.34,82.89,48 [43 - 63],81.0% [80.34% - 82.89%],05-12-2020
203,KY- COVINGTON,83.63,35,31,44,80.0,87.54,35 [31 - 44],83.63% [80.0% - 87.54%],05-12-2020
204,KY- LEXINGTON,81.93,98,87,143,80.38,87.47,98 [87 - 143],81.93% [80.38% - 87.47%],05-12-2020
205,KY- LOUISVILLE,82.98,140,126,182,80.83,88.45,140 [126 - 182],82.98% [80.83% - 88.45%],05-12-2020
207,KY- OWENSBORO,80.0,0,0,2,80.0,84.24,0 [0 - 2],80.0% [80.0% - 84.24%],05-12-2020
208,KY- PADUCAH,80.2,0,0,0,80.0,80.18,0 [0 - 0],80.2% [80.0% - 80.18%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.61,0 [0 - 0],80.0% [80.0% - 80.61%],05-12-2020
210,LA- BATON ROUGE,81.5,35,31,46,80.24,84.44,35 [31 - 46],81.5% [80.24% - 84.44%],05-12-2020
212,LA- HOUMA,81.78,7,7,11,80.0,85.28,7 [7 - 11],81.78% [80.0% - 85.28%],05-12-2020
213,LA- LAFAYETTE,80.29,0,0,3,80.0,81.2,0 [0 - 3],80.29% [80.0% - 81.2%],05-12-2020
214,LA- LAKE CHARLES,80.0,0,0,0,80.0,80.69,0 [0 - 0],80.0% [80.0% - 80.69%],05-12-2020
216,LA- METAIRIE,84.64,43,38,54,80.99,92.07,43 [38 - 54],84.64% [80.99% - 92.07%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,80.65,0 [0 - 0],80.0% [80.0% - 80.65%],05-12-2020
218,LA- NEW ORLEANS,83.16,73,65,90,80.82,87.92,73 [65 - 90],83.16% [80.82% - 87.92%],05-12-2020
219,LA- SHREVEPORT,80.23,0,0,3,80.0,80.8,0 [0 - 3],80.23% [80.0% - 80.8%],05-12-2020
220,LA- SLIDELL,86.62,28,25,35,82.18,96.27,28 [25 - 35],86.62% [82.18% - 96.27%],05-12-2020
221,ME- BANGOR,80.18,0,0,1,80.0,80.73,0 [0 - 1],80.18% [80.0% - 80.73%],05-12-2020
222,ME- PORTLAND,81.4,35,32,42,80.46,83.2,35 [32 - 42],81.4% [80.46% - 83.2%],05-12-2020
223,MD- BALTIMORE,92.21,819,746,965,85.23,105.63,819 [746 - 965],92.21% [85.23% - 105.63%],05-12-2020
225,MD- SALISBURY,87.84,71,63,82,81.81,95.05,71 [63 - 82],87.84% [81.81% - 95.05%],05-12-2020
226,MD- TAKOMA PARK,108.67,365,337,409,94.45,130.58,365 [337 - 409],108.67% [94.45% - 130.58%],05-12-2020
227,MA- BOSTON,88.01,876,797,1065,83.15,99.21,876 [797 - 1065],88.01% [83.15% - 99.21%],05-12-2020
230,MA- SPRINGFIELD,85.53,84,77,101,82.0,92.43,84 [77 - 101],85.53% [82.0% - 92.43%],05-12-2020
231,MA- WORCESTER,88.28,133,122,163,83.11,100.1,133 [122 - 163],88.28% [83.11% - 100.1%],05-12-2020
232,MI- ANN ARBOR,81.96,61,55,75,80.46,84.84,61 [55 - 75],81.96% [80.46% - 84.84%],05-12-2020
233,MI- DEARBORN,81.64,23,21,29,80.43,83.95,23 [21 - 29],81.64% [80.43% - 83.95%],05-12-2020
234,MI- DETROIT,81.85,84,75,103,80.47,84.59,84 [75 - 103],81.85% [80.47% - 84.59%],05-12-2020
235,MI- FLINT,81.49,14,13,18,80.45,83.32,14 [13 - 18],81.49% [80.45% - 83.32%],05-12-2020
236,MI- GRAND RAPIDS,80.49,7,6,9,80.0,81.04,7 [6 - 9],80.49% [80.0% - 81.04%],05-12-2020
238,MI- KALAMAZOO,80.0,0,0,1,80.0,80.88,0 [0 - 1],80.0% [80.0% - 80.88%],05-12-2020
239,MI- LANSING,80.41,0,0,5,80.0,82.35,0 [0 - 5],80.41% [80.0% - 82.35%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.21,0,0,1,80.0,81.31,0 [0 - 1],80.21% [80.0% - 81.31%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,81.96,21,19,26,80.51,84.73,21 [19 - 26],81.96% [80.51% - 84.73%],05-12-2020
245,MI- ROYAL OAK,81.47,35,32,43,80.42,83.6,35 [32 - 43],81.47% [80.42% - 83.6%],05-12-2020
246,MI- SAGINAW,80.05,0,0,1,80.0,80.57,0 [0 - 1],80.05% [80.0% - 80.57%],05-12-2020
248,MI- ST JOSEPH,81.5,0,0,0,80.0,81.32,0 [0 - 0],81.5% [80.0% - 81.32%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,80.37,0,0,3,80.34,81.98,0 [0 - 3],80.37% [80.34% - 81.98%],05-12-2020
251,MN- MINNEAPOLIS,84.24,358,324,443,81.64,90.35,358 [324 - 443],84.24% [81.64% - 90.35%],05-12-2020
253,MN- ROCHESTER,82.28,56,51,71,80.58,85.31,56 [51 - 71],82.28% [80.58% - 85.31%],05-12-2020
254,MN- ST CLOUD,83.25,21,19,27,80.85,88.49,21 [19 - 27],83.25% [80.85% - 88.49%],05-12-2020
256,MN- ST PAUL,85.5,122,112,151,82.54,93.22,122 [112 - 151],85.5% [82.54% - 93.22%],05-12-2020
257,MS- GULFPORT,85.47,42,39,49,81.81,92.55,42 [39 - 49],85.47% [81.81% - 92.55%],05-12-2020
258,MS- HATTIESBURG,83.53,42,36,52,80.17,88.26,42 [36 - 52],83.53% [80.17% - 88.26%],05-12-2020
259,MS- JACKSON,82.08,91,82,133,80.58,87.99,91 [82 - 133],82.08% [80.58% - 87.99%],05-12-2020
260,MS- MERIDIAN,80.0,0,0,1,80.0,81.33,0 [0 - 1],80.0% [80.0% - 81.33%],05-12-2020
261,MS- OXFORD,80.0,0,0,5,80.0,85.96,0 [0 - 5],80.0% [80.0% - 85.96%],05-12-2020
262,MS- TUPELO,80.82,7,6,19,80.0,85.77,7 [6 - 19],80.82% [80.0% - 85.77%],05-12-2020
263,MO- CAPE GIRARDEAU,80.15,0,0,0,80.0,80.1,0 [0 - 0],80.15% [80.0% - 80.1%],05-12-2020
264,MO- COLUMBIA,80.34,0,0,5,80.0,81.84,0 [0 - 5],80.34% [80.0% - 81.84%],05-12-2020
267,MO- JOPLIN,80.0,0,0,2,80.0,80.73,0 [0 - 2],80.0% [80.0% - 80.73%],05-12-2020
268,MO- KANSAS CITY,82.76,217,199,261,81.26,86.21,217 [199 - 261],82.76% [81.26% - 86.21%],05-12-2020
270,MO- SPRINGFIELD,80.63,7,7,12,80.31,82.14,7 [7 - 12],80.63% [80.31% - 82.14%],05-12-2020
273,MO- ST LOUIS,81.07,129,118,169,80.51,83.03,129 [118 - 169],81.07% [80.51% - 83.03%],05-12-2020
274,MT- BILLINGS,80.39,7,6,9,80.0,81.0,7 [6 - 9],80.39% [80.0% - 81.0%],05-12-2020
275,MT- GREAT FALLS,80.0,0,0,0,80.0,80.37,0 [0 - 0],80.0% [80.0% - 80.37%],05-12-2020
276,MT- MISSOULA,80.0,0,0,0,80.0,80.43,0 [0 - 0],80.0% [80.0% - 80.43%],05-12-2020
277,NE- LINCOLN,88.93,161,146,195,83.32,100.69,161 [146 - 195],88.93% [83.32% - 100.69%],05-12-2020
278,NE- OMAHA,92.76,692,636,778,85.51,103.07,692 [636 - 778],92.76% [85.51% - 103.07%],05-12-2020
279,NV- LAS VEGAS,85.77,231,213,280,82.47,93.45,231 [213 - 280],85.77% [82.47% - 93.45%],05-12-2020
280,NV- RENO,83.03,56,50,70,80.78,87.29,56 [50 - 70],83.03% [80.78% - 87.29%],05-12-2020
281,NH- LEBANON,81.47,14,13,17,80.1,83.6,14 [13 - 17],81.47% [80.1% - 83.6%],05-12-2020
282,NH- MANCHESTER,82.22,42,38,49,80.66,84.51,42 [38 - 49],82.22% [80.66% - 84.51%],05-12-2020
283,NJ- CAMDEN,82.42,191,172,231,80.81,85.78,191 [172 - 231],82.42% [80.81% - 85.78%],05-12-2020
284,NJ- HACKENSACK,84.52,165,151,202,81.8,91.13,165 [151 - 202],84.52% [81.8% - 91.13%],05-12-2020
285,NJ- MORRISTOWN,85.7,106,96,131,82.28,94.42,106 [96 - 131],85.7% [82.28% - 94.42%],05-12-2020
288,NJ- NEW BRUNSWICK,83.7,97,89,120,81.45,89.44,97 [89 - 120],83.7% [81.45% - 89.44%],05-12-2020
289,NJ- NEWARK,83.45,165,150,202,81.42,88.66,165 [150 - 202],83.45% [81.42% - 88.66%],05-12-2020
291,NJ- PATERSON,83.7,40,37,50,81.36,89.17,40 [37 - 50],83.7% [81.36% - 89.17%],05-12-2020
292,NJ- RIDGEWOOD,89.57,72,65,90,83.41,104.37,72 [65 - 90],89.57% [83.41% - 104.37%],05-12-2020
293,NM- ALBUQUERQUE,87.05,233,213,292,83.13,98.04,233 [213 - 292],87.05% [83.13% - 98.04%],05-12-2020
295,NY- ALBANY,84.4,211,188,286,81.36,94.59,211 [188 - 286],84.4% [81.36% - 94.59%],05-12-2020
296,NY- BINGHAMTON,81.17,7,6,13,80.0,85.38,7 [6 - 13],81.17% [80.0% - 85.38%],05-12-2020
297,NY- BRONX,88.07,289,259,366,82.76,102.46,289 [259 - 366],88.07% [82.76% - 102.46%],05-12-2020
299,NY- BUFFALO,81.17,42,38,57,80.28,84.12,42 [38 - 57],81.17% [80.28% - 84.12%],05-12-2020
300,NY- ELMIRA,80.68,7,6,11,80.0,83.34,7 [6 - 11],80.68% [80.0% - 83.34%],05-12-2020
301,NY- EAST LONG ISLAND,91.19,964,864,1231,84.24,108.83,964 [864 - 1231],91.19% [84.24% - 108.83%],05-12-2020
304,NY- ROCHESTER,81.07,28,26,45,80.34,85.17,28 [26 - 45],81.07% [80.34% - 85.17%],05-12-2020
