HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,81.91,21,19,30,80.26,87.06,21 [19 - 30],81.91% [80.26% - 87.06%],05-12-2020
343,OR- MEDFORD,81.02,7,6,13,80.0,84.87,7 [6 - 13],81.02% [80.0% - 84.87%],05-12-2020
344,OR- PORTLAND,82.93,147,132,195,80.71,88.96,147 [132 - 195],82.93% [80.71% - 88.96%],05-12-2020
345,OR- SALEM,83.26,14,13,19,80.46,91.47,14 [13 - 19],83.26% [80.46% - 91.47%],05-12-2020
346,PA- ALLENTOWN,83.04,91,82,133,80.79,91.88,91 [82 - 133],83.04% [80.79% - 91.88%],05-12-2020
347,PA- ALTOONA,80.04,0,0,4,80.0,84.32,0 [0 - 4],80.04% [80.0% - 84.32%],05-12-2020
350,PA- DANVILLE,80.44,0,0,11,80.0,85.2,0 [0 - 11],80.44% [80.0% - 85.2%],05-12-2020
351,PA- ERIE,80.47,7,6,15,80.0,82.83,7 [6 - 15],80.47% [80.0% - 82.83%],05-12-2020
352,PA- HARRISBURG,82.96,66,59,94,81.05,90.96,66 [59 - 94],82.96% [81.05% - 90.96%],05-12-2020
354,PA- JOHNSTOWN,80.02,0,0,2,80.0,82.43,0 [0 - 2],80.02% [80.0% - 82.43%],05-12-2020
355,PA- LANCASTER,83.53,42,39,61,81.43,94.19,42 [39 - 61],83.53% [81.43% - 94.19%],05-12-2020
356,PA- PHILADELPHIA,82.46,304,275,435,80.81,89.64,304 [275 - 435],82.46% [80.81% - 89.64%],05-12-2020
357,PA- PITTSBURGH,80.74,84,75,137,80.13,83.74,84 [75 - 137],80.74% [80.13% - 83.74%],05-12-2020
358,PA- READING,82.43,28,26,49,80.49,92.15,28 [26 - 49],82.43% [80.49% - 92.15%],05-12-2020
359,PA- SAYRE,80.0,0,0,3,80.0,85.52,0 [0 - 3],80.0% [80.0% - 85.52%],05-12-2020
360,PA- SCRANTON,82.35,14,13,26,80.68,90.77,14 [13 - 26],82.35% [80.68% - 90.77%],05-12-2020
362,PA- WILKES-BARRE,82.19,14,13,22,80.61,90.69,14 [13 - 22],82.19% [80.61% - 90.69%],05-12-2020
363,PA- YORK,86.1,49,45,60,81.68,95.04,49 [45 - 60],86.1% [81.68% - 95.04%],05-12-2020
364,RI- PROVIDENCE,92.15,378,343,485,84.05,114.71,378 [343 - 485],92.15% [84.05% - 114.71%],05-12-2020
365,SC- CHARLESTON,81.82,50,44,70,80.34,86.38,50 [44 - 70],81.82% [80.34% - 86.38%],05-12-2020
366,SC- COLUMBIA,82.71,98,87,131,80.4,88.48,98 [87 - 131],82.71% [80.4% - 88.48%],05-12-2020
367,SC- FLORENCE,81.31,12,11,20,80.0,85.15,12 [11 - 20],81.31% [80.0% - 85.15%],05-12-2020
368,SC- GREENVILLE,82.23,49,43,64,80.21,86.15,49 [43 - 64],82.23% [80.21% - 86.15%],05-12-2020
369,SC- SPARTANBURG,81.9,14,13,21,80.38,85.94,14 [13 - 21],81.9% [80.38% - 85.94%],05-12-2020
370,SD- RAPID CITY,81.73,10,8,17,80.0,88.28,10 [8 - 17],81.73% [80.0% - 88.28%],05-12-2020
371,SD- SIOUX FALLS,86.82,186,161,265,80.9,105.41,186 [161 - 265],86.82% [80.9% - 105.41%],05-12-2020
373,TN- CHATTANOOGA,81.26,28,25,36,80.13,83.75,28 [25 - 36],81.26% [80.13% - 83.75%],05-12-2020
374,TN- JACKSON,80.08,0,0,3,80.0,82.0,0 [0 - 3],80.08% [80.0% - 82.0%],05-12-2020
375,TN- JOHNSON CITY,81.31,10,8,15,80.0,84.89,10 [8 - 15],81.31% [80.0% - 84.89%],05-12-2020
376,TN- KINGSPORT,80.49,8,6,17,80.0,83.47,8 [6 - 17],80.49% [80.0% - 83.47%],05-12-2020
377,TN- KNOXVILLE,80.27,7,7,20,80.07,82.37,7 [7 - 20],80.27% [80.07% - 82.37%],05-12-2020
379,TN- MEMPHIS,81.01,63,57,109,80.32,85.97,63 [57 - 109],81.01% [80.32% - 85.97%],05-12-2020
380,TN- NASHVILLE,82.14,180,159,267,80.34,88.91,180 [159 - 267],82.14% [80.34% - 88.91%],05-12-2020
382,TX- ABILENE,80.02,0,0,1,80.0,80.98,0 [0 - 1],80.02% [80.0% - 80.98%],05-12-2020
383,TX- AMARILLO,80.55,2,1,4,80.0,81.26,2 [1 - 4],80.55% [80.0% - 81.26%],05-12-2020
385,TX- AUSTIN,85.3,180,158,228,80.86,94.47,180 [158 - 228],85.3% [80.86% - 94.47%],05-12-2020
386,TX- BEAUMONT,81.38,14,12,19,80.0,83.65,14 [12 - 19],81.38% [80.0% - 83.65%],05-12-2020
388,TX- BRYAN,83.04,14,13,21,80.98,90.13,14 [13 - 21],83.04% [80.98% - 90.13%],05-12-2020
390,TX- CORPUS CHRISTI,80.6,7,6,13,80.0,82.39,7 [6 - 13],80.6% [80.0% - 82.39%],05-12-2020
391,TX- DALLAS,83.62,439,388,553,80.65,89.69,439 [388 - 553],83.62% [80.65% - 89.69%],05-12-2020
393,TX- EL PASO,82.15,53,47,72,80.44,86.3,53 [47 - 72],82.15% [80.44% - 86.3%],05-12-2020
394,TX- FORT WORTH,83.84,187,165,235,80.68,90.05,187 [165 - 235],83.84% [80.68% - 90.05%],05-12-2020
396,TX- HARLINGEN,81.14,14,13,19,80.07,83.1,14 [13 - 19],81.14% [80.07% - 83.1%],05-12-2020
397,TX- HOUSTON,82.87,485,428,620,80.55,88.03,485 [428 - 620],82.87% [80.55% - 88.03%],05-12-2020
399,TX- LONGVIEW,80.91,0,0,4,80.0,83.79,0 [0 - 4],80.91% [80.0% - 83.79%],05-12-2020
400,TX- LUBBOCK,80.78,14,12,27,80.0,84.23,14 [12 - 27],80.78% [80.0% - 84.23%],05-12-2020
402,TX- MCALLEN,80.94,14,13,19,80.25,83.09,14 [13 - 19],80.94% [80.25% - 83.09%],05-12-2020
406,TX- ODESSA,80.96,7,6,9,80.0,81.86,7 [6 - 9],80.96% [80.0% - 81.86%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.87,0 [0 - 0],80.0% [80.0% - 80.87%],05-12-2020
412,TX- SAN ANTONIO,84.96,357,314,448,80.7,93.46,357 [314 - 448],84.96% [80.7% - 93.46%],05-12-2020
413,TX- TEMPLE,83.75,33,30,43,80.75,90.97,33 [30 - 43],83.75% [80.75% - 90.97%],05-12-2020
416,TX- TYLER,81.11,14,12,24,80.0,84.99,14 [12 - 24],81.11% [80.0% - 84.99%],05-12-2020
417,TX- VICTORIA,80.81,0,0,3,80.0,82.87,0 [0 - 3],80.81% [80.0% - 82.87%],05-12-2020
418,TX- WACO,83.54,17,15,26,81.01,93.23,17 [15 - 26],83.54% [81.01% - 93.23%],05-12-2020
420,TX- WICHITA FALLS,80.9,0,0,3,80.0,83.19,0 [0 - 3],80.9% [80.0% - 83.19%],05-12-2020
421,UT- OGDEN,81.9,7,7,15,80.41,88.77,7 [7 - 15],81.9% [80.41% - 88.77%],05-12-2020
422,UT- PROVO,81.65,14,13,23,80.44,88.31,14 [13 - 23],81.65% [80.44% - 88.31%],05-12-2020
423,UT- SALT LAKE CITY,81.07,39,35,66,80.3,85.62,39 [35 - 66],81.07% [80.3% - 85.62%],05-12-2020
424,VT- BURLINGTON,80.39,0,0,11,80.0,85.18,0 [0 - 11],80.39% [80.0% - 85.18%],05-12-2020
426,VA- ARLINGTON,128.1,1448,1310,1676,98.01,177.17,1448 [1310 - 1676],128.1% [98.01% - 177.17%],05-12-2020
427,VA- CHARLOTTESVILLE,94.0,193,164,249,81.5,120.7,193 [164 - 249],94.0% [81.5% - 120.7%],05-12-2020
428,VA- LYNCHBURG,84.44,30,24,46,80.0,97.02,30 [24 - 46],84.44% [80.0% - 97.02%],05-12-2020
429,VA- NEWPORT NEWS,101.94,248,218,324,84.65,146.2,248 [218 - 324],101.94% [84.65% - 146.2%],05-12-2020
430,VA- NORFOLK,96.46,444,392,598,83.95,132.9,444 [392 - 598],96.46% [83.95% - 132.9%],05-12-2020
431,VA- RICHMOND,95.17,708,620,927,83.17,125.57,708 [620 - 927],95.17% [83.17% - 125.57%],05-12-2020
432,VA- ROANOKE,81.63,42,36,74,80.0,88.59,42 [36 - 74],81.63% [80.0% - 88.59%],05-12-2020
435,VA- WINCHESTER,92.91,118,106,144,83.64,109.8,118 [106 - 144],92.91% [83.64% - 109.8%],05-12-2020
437,WA- EVERETT,94.16,113,101,138,84.63,114.84,113 [101 - 138],94.16% [84.63% - 114.84%],05-12-2020
438,WA- OLYMPIA,90.86,71,64,91,82.81,110.81,71 [64 - 91],90.86% [82.81% - 110.81%],05-12-2020
439,WA- SEATTLE,89.56,515,461,627,82.72,103.24,515 [461 - 627],89.56% [82.72% - 103.24%],05-12-2020
440,WA- SPOKANE,83.57,133,117,184,80.48,92.98,133 [117 - 184],83.57% [80.48% - 92.98%],05-12-2020
441,WA- TACOMA,92.93,157,141,191,83.83,111.87,157 [141 - 191],92.93% [83.83% - 111.87%],05-12-2020
442,WA- YAKIMA,85.58,28,25,42,81.04,101.24,28 [25 - 42],85.58% [81.04% - 101.24%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.01,0,0,2,80.0,80.85,0 [0 - 2],80.01% [80.0% - 80.85%],05-12-2020
446,WI- APPLETON,87.6,44,39,56,81.3,100.1,44 [39 - 56],87.6% [81.3% - 100.1%],05-12-2020
447,WI- GREEN BAY,83.63,55,49,70,80.5,89.56,55 [49 - 70],83.63% [80.5% - 89.56%],05-12-2020
448,WI- LA CROSSE,86.85,63,56,79,80.73,97.49,63 [56 - 79],86.85% [80.73% - 97.49%],05-12-2020
449,WI- MADISON,88.99,266,236,311,82.03,99.28,266 [236 - 311],88.99% [82.03% - 99.28%],05-12-2020
450,WI- MARSHFIELD,82.68,27,23,37,80.17,88.23,27 [23 - 37],82.68% [80.17% - 88.23%],05-12-2020
451,WI- MILWAUKEE,88.95,734,657,857,82.52,99.26,734 [657 - 857],88.95% [82.52% - 99.26%],05-12-2020
452,WI- NEENAH,87.51,38,34,48,81.43,98.82,38 [34 - 48],87.51% [81.43% - 98.82%],05-12-2020
456,WI- WAUSAU,82.58,10,9,14,80.35,87.43,10 [9 - 14],82.58% [80.35% - 87.43%],05-12-2020
457,WY- CASPER,80.75,0,0,2,80.0,82.14,0 [0 - 2],80.75% [80.0% - 82.14%],05-12-2020
303,NY- NEW YORK,82.53,389,343,555,80.6,89.5,389 [343 - 555],82.53% [80.6% - 89.5%],05-12-2020
