HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,81.91,21,19,29,80.34,86.3,21 [19 - 29],81.91% [80.34% - 86.3%],05-12-2020
343,OR- MEDFORD,81.02,7,6,12,80.0,84.15,7 [6 - 12],81.02% [80.0% - 84.15%],05-12-2020
344,OR- PORTLAND,82.64,133,120,178,80.78,88.19,133 [120 - 178],82.64% [80.78% - 88.19%],05-12-2020
345,OR- SALEM,83.26,14,13,18,80.46,90.55,14 [13 - 18],83.26% [80.46% - 90.55%],05-12-2020
346,PA- ALLENTOWN,83.14,94,85,133,80.95,91.4,94 [85 - 133],83.14% [80.95% - 91.4%],05-12-2020
347,PA- ALTOONA,80.04,0,0,4,80.0,83.74,0 [0 - 4],80.04% [80.0% - 83.74%],05-12-2020
350,PA- DANVILLE,80.44,0,0,10,80.0,84.74,0 [0 - 10],80.44% [80.0% - 84.74%],05-12-2020
351,PA- ERIE,80.47,7,6,15,80.0,82.43,7 [6 - 15],80.47% [80.0% - 82.43%],05-12-2020
352,PA- HARRISBURG,82.61,58,53,81,81.05,89.21,58 [53 - 81],82.61% [81.05% - 89.21%],05-12-2020
354,PA- JOHNSTOWN,80.02,0,0,2,80.0,82.43,0 [0 - 2],80.02% [80.0% - 82.43%],05-12-2020
355,PA- LANCASTER,83.45,41,38,57,81.43,92.43,41 [38 - 57],83.45% [81.43% - 92.43%],05-12-2020
356,PA- PHILADELPHIA,82.5,309,281,431,80.92,89.15,309 [281 - 431],82.5% [80.92% - 89.15%],05-12-2020
357,PA- PITTSBURGH,80.68,78,69,123,80.15,83.22,78 [69 - 123],80.68% [80.15% - 83.22%],05-12-2020
358,PA- READING,82.43,28,26,47,80.63,90.88,28 [26 - 47],82.43% [80.63% - 90.88%],05-12-2020
359,PA- SAYRE,80.0,0,0,3,80.0,85.52,0 [0 - 3],80.0% [80.0% - 85.52%],05-12-2020
360,PA- SCRANTON,82.36,14,13,25,80.68,90.2,14 [13 - 25],82.36% [80.68% - 90.2%],05-12-2020
362,PA- WILKES-BARRE,82.2,14,13,21,80.61,89.47,14 [13 - 21],82.2% [80.61% - 89.47%],05-12-2020
363,PA- YORK,85.42,42,39,52,81.68,92.88,42 [39 - 52],85.42% [81.68% - 92.88%],05-12-2020
364,RI- PROVIDENCE,91.7,363,328,457,84.05,111.48,363 [328 - 457],91.7% [84.05% - 111.48%],05-12-2020
365,SC- CHARLESTON,81.76,48,43,66,80.34,85.64,48 [43 - 66],81.76% [80.34% - 85.64%],05-12-2020
366,SC- COLUMBIA,82.71,98,87,127,80.4,87.79,98 [87 - 127],82.71% [80.4% - 87.79%],05-12-2020
367,SC- FLORENCE,81.02,7,7,15,80.0,84.7,7 [7 - 15],81.02% [80.0% - 84.7%],05-12-2020
368,SC- GREENVILLE,82.14,46,40,58,80.21,85.52,46 [40 - 58],82.14% [80.21% - 85.52%],05-12-2020
369,SC- SPARTANBURG,81.9,14,13,20,80.38,85.18,14 [13 - 20],81.9% [80.38% - 85.18%],05-12-2020
370,SD- RAPID CITY,81.21,7,6,13,80.0,86.83,7 [6 - 13],81.21% [80.0% - 86.83%],05-12-2020
371,SD- SIOUX FALLS,85.53,151,129,217,80.9,101.52,151 [129 - 217],85.53% [80.9% - 101.52%],05-12-2020
373,TN- CHATTANOOGA,81.26,28,25,35,80.13,83.39,28 [25 - 35],81.26% [80.13% - 83.39%],05-12-2020
374,TN- JACKSON,80.0,0,0,3,80.0,81.7,0 [0 - 3],80.0% [80.0% - 81.7%],05-12-2020
375,TN- JOHNSON CITY,80.71,1,0,6,80.0,83.94,1 [0 - 6],80.71% [80.0% - 83.94%],05-12-2020
376,TN- KINGSPORT,80.18,0,0,9,80.0,83.22,0 [0 - 9],80.18% [80.0% - 83.22%],05-12-2020
377,TN- KNOXVILLE,80.27,7,7,18,80.07,82.04,7 [7 - 18],80.27% [80.07% - 82.04%],05-12-2020
379,TN- MEMPHIS,81.01,63,58,105,80.38,85.4,63 [58 - 105],81.01% [80.38% - 85.4%],05-12-2020
380,TN- NASHVILLE,82.2,184,162,256,80.34,87.75,184 [162 - 256],82.2% [80.34% - 87.75%],05-12-2020
382,TX- ABILENE,80.02,0,0,1,80.0,80.98,0 [0 - 1],80.02% [80.0% - 80.98%],05-12-2020
383,TX- AMARILLO,80.19,0,0,1,80.0,80.87,0 [0 - 1],80.19% [80.0% - 80.87%],05-12-2020
385,TX- AUSTIN,85.06,173,153,215,80.86,92.75,173 [153 - 215],85.06% [80.86% - 92.75%],05-12-2020
386,TX- BEAUMONT,80.99,8,6,12,80.0,82.77,8 [6 - 12],80.99% [80.0% - 82.77%],05-12-2020
388,TX- BRYAN,83.04,14,13,19,80.98,88.01,14 [13 - 19],83.04% [80.98% - 88.01%],05-12-2020
390,TX- CORPUS CHRISTI,80.52,5,4,10,80.0,81.85,5 [4 - 10],80.52% [80.0% - 81.85%],05-12-2020
391,TX- DALLAS,83.47,421,371,518,80.69,88.69,421 [371 - 518],83.47% [80.69% - 88.69%],05-12-2020
393,TX- EL PASO,81.86,49,44,64,80.44,85.06,49 [44 - 64],81.86% [80.44% - 85.06%],05-12-2020
394,TX- FORT WORTH,83.69,182,161,223,80.68,88.97,182 [161 - 223],83.69% [80.68% - 88.97%],05-12-2020
396,TX- HARLINGEN,81.14,14,13,17,80.07,82.61,14 [13 - 17],81.14% [80.07% - 82.61%],05-12-2020
397,TX- HOUSTON,82.74,465,411,579,80.57,87.09,465 [411 - 579],82.74% [80.57% - 87.09%],05-12-2020
399,TX- LONGVIEW,80.91,0,0,3,80.0,83.21,0 [0 - 3],80.91% [80.0% - 83.21%],05-12-2020
400,TX- LUBBOCK,80.78,14,12,24,80.0,82.76,14 [12 - 24],80.78% [80.0% - 82.76%],05-12-2020
402,TX- MCALLEN,80.94,14,13,18,80.25,82.59,14 [13 - 18],80.94% [80.25% - 82.59%],05-12-2020
406,TX- ODESSA,80.96,7,6,9,80.0,81.86,7 [6 - 9],80.96% [80.0% - 81.86%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.87,0 [0 - 0],80.0% [80.0% - 80.87%],05-12-2020
412,TX- SAN ANTONIO,84.96,357,314,440,80.87,92.69,357 [314 - 440],84.96% [80.87% - 92.69%],05-12-2020
413,TX- TEMPLE,83.24,28,26,38,80.75,89.37,28 [26 - 38],83.24% [80.75% - 89.37%],05-12-2020
416,TX- TYLER,81.11,14,12,22,80.0,84.36,14 [12 - 22],81.11% [80.0% - 84.36%],05-12-2020
417,TX- VICTORIA,80.81,0,0,3,80.0,82.09,0 [0 - 3],80.81% [80.0% - 82.09%],05-12-2020
418,TX- WACO,83.1,14,13,22,81.01,91.56,14 [13 - 22],83.1% [81.01% - 91.56%],05-12-2020
420,TX- WICHITA FALLS,80.9,0,0,2,80.0,82.61,0 [0 - 2],80.9% [80.0% - 82.61%],05-12-2020
421,UT- OGDEN,81.9,7,7,14,80.41,87.95,7 [7 - 14],81.9% [80.41% - 87.95%],05-12-2020
422,UT- PROVO,81.65,14,13,22,80.44,87.43,14 [13 - 22],81.65% [80.44% - 87.43%],05-12-2020
423,UT- SALT LAKE CITY,81.09,42,38,66,80.28,85.14,42 [38 - 66],81.09% [80.28% - 85.14%],05-12-2020
424,VT- BURLINGTON,80.39,0,0,11,80.0,85.18,0 [0 - 11],80.39% [80.0% - 85.18%],05-12-2020
426,VA- ARLINGTON,125.46,1313,1191,1510,97.56,170.08,1313 [1191 - 1510],125.46% [97.56% - 170.08%],05-12-2020
427,VA- CHARLOTTESVILLE,90.18,139,121,188,81.5,111.43,139 [121 - 188],90.18% [81.5% - 111.43%],05-12-2020
428,VA- LYNCHBURG,84.23,28,24,39,80.0,93.3,28 [24 - 39],84.23% [80.0% - 93.3%],05-12-2020
429,VA- NEWPORT NEWS,99.52,217,192,281,84.65,136.54,217 [192 - 281],99.52% [84.65% - 136.54%],05-12-2020
430,VA- NORFOLK,94.32,385,342,509,83.95,122.74,385 [342 - 509],94.32% [83.95% - 122.74%],05-12-2020
431,VA- RICHMOND,93.39,626,553,810,82.96,118.21,626 [553 - 810],93.39% [82.96% - 118.21%],05-12-2020
432,VA- ROANOKE,81.62,42,36,63,80.0,86.23,42 [36 - 63],81.62% [80.0% - 86.23%],05-12-2020
435,VA- WINCHESTER,91.87,110,98,130,82.89,104.87,110 [98 - 130],91.87% [82.89% - 104.87%],05-12-2020
437,WA- EVERETT,97.0,135,122,165,85.36,120.07,135 [122 - 165],97.0% [85.36% - 120.07%],05-12-2020
438,WA- OLYMPIA,91.65,77,71,98,84.15,112.74,77 [71 - 98],91.65% [84.15% - 112.74%],05-12-2020
439,WA- SEATTLE,91.04,595,535,720,83.45,106.42,595 [535 - 720],91.04% [83.45% - 106.42%],05-12-2020
440,WA- SPOKANE,83.74,140,123,189,80.77,92.53,140 [123 - 189],83.74% [80.77% - 92.53%],05-12-2020
441,WA- TACOMA,94.89,177,159,216,84.65,116.19,177 [159 - 216],94.89% [84.65% - 116.19%],05-12-2020
442,WA- YAKIMA,86.35,33,29,47,81.04,101.42,33 [29 - 47],86.35% [81.04% - 101.42%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.01,0,0,2,80.0,80.79,0 [0 - 2],80.01% [80.0% - 80.79%],05-12-2020
446,WI- APPLETON,86.24,36,32,46,80.97,96.37,36 [32 - 46],86.24% [80.97% - 96.37%],05-12-2020
447,WI- GREEN BAY,83.13,46,41,58,80.5,87.68,46 [41 - 58],83.13% [80.5% - 87.68%],05-12-2020
448,WI- LA CROSSE,86.43,59,52,72,80.73,94.45,59 [52 - 72],86.43% [80.73% - 94.45%],05-12-2020
449,WI- MADISON,88.18,242,215,285,82.03,97.78,242 [215 - 285],88.18% [82.03% - 97.78%],05-12-2020
450,WI- MARSHFIELD,82.32,21,19,30,80.0,86.62,21 [19 - 30],82.32% [80.0% - 86.62%],05-12-2020
451,WI- MILWAUKEE,88.39,689,618,809,82.5,98.21,689 [618 - 809],88.39% [82.5% - 98.21%],05-12-2020
452,WI- NEENAH,86.8,35,32,44,81.25,96.31,35 [32 - 44],86.8% [81.25% - 96.31%],05-12-2020
456,WI- WAUSAU,81.91,7,7,11,80.35,84.96,7 [7 - 11],81.91% [80.35% - 84.96%],05-12-2020
457,WY- CASPER,80.75,0,0,1,80.0,81.85,0 [0 - 1],80.75% [80.0% - 81.85%],05-12-2020
303,NY- NEW YORK,83.21,495,435,685,80.77,91.28,495 [435 - 685],83.21% [80.77% - 91.28%],05-12-2020
