HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,81.9,21,20,24,80.6,83.83,21 [20 - 24],81.9% [80.6% - 83.83%],05-12-2020
343,OR- MEDFORD,81.02,7,7,8,80.21,82.07,7 [7 - 8],81.02% [80.21% - 82.07%],05-12-2020
344,OR- PORTLAND,82.34,119,110,142,81.07,85.02,119 [110 - 142],82.34% [81.07% - 85.02%],05-12-2020
345,OR- SALEM,83.27,14,13,16,81.15,86.88,14 [13 - 16],83.27% [81.15% - 86.88%],05-12-2020
346,PA- ALLENTOWN,84.07,126,117,150,81.93,89.12,126 [117 - 150],84.07% [81.93% - 89.12%],05-12-2020
347,PA- ALTOONA,80.0,0,0,1,80.0,80.86,0 [0 - 1],80.0% [80.0% - 80.86%],05-12-2020
350,PA- DANVILLE,80.05,0,0,3,80.0,81.71,0 [0 - 3],80.05% [80.0% - 81.71%],05-12-2020
351,PA- ERIE,80.38,7,7,10,80.0,81.26,7 [7 - 10],80.38% [80.0% - 81.26%],05-12-2020
352,PA- HARRISBURG,81.97,42,40,51,81.05,84.36,42 [40 - 51],81.97% [81.05% - 84.36%],05-12-2020
354,PA- JOHNSTOWN,80.02,0,0,0,80.0,80.81,0 [0 - 0],80.02% [80.0% - 80.81%],05-12-2020
355,PA- LANCASTER,83.01,35,33,42,81.43,86.72,35 [33 - 42],83.01% [81.43% - 86.72%],05-12-2020
356,PA- PHILADELPHIA,83.0,371,344,445,81.45,86.85,371 [344 - 445],83.0% [81.45% - 86.85%],05-12-2020
357,PA- PITTSBURGH,80.61,70,64,91,80.21,81.77,70 [64 - 91],80.61% [80.21% - 81.77%],05-12-2020
358,PA- READING,82.47,31,29,41,80.98,86.46,31 [29 - 41],82.47% [80.98% - 86.46%],05-12-2020
359,PA- SAYRE,80.0,0,0,2,80.0,83.4,0 [0 - 2],80.0% [80.0% - 83.4%],05-12-2020
360,PA- SCRANTON,82.94,24,22,30,80.91,86.92,24 [22 - 30],82.94% [80.91% - 86.92%],05-12-2020
362,PA- WILKES-BARRE,82.23,14,13,17,80.61,85.34,14 [13 - 17],82.23% [80.61% - 85.34%],05-12-2020
363,PA- YORK,83.05,21,21,26,81.68,86.14,21 [21 - 26],83.05% [81.68% - 86.14%],05-12-2020
364,RI- PROVIDENCE,89.68,301,280,347,84.89,98.93,301 [280 - 347],89.68% [84.89% - 98.93%],05-12-2020
365,SC- CHARLESTON,81.41,39,36,46,80.5,82.99,39 [36 - 46],81.41% [80.5% - 82.99%],05-12-2020
366,SC- COLUMBIA,82.37,88,81,104,80.96,85.23,88 [81 - 104],82.37% [80.96% - 85.23%],05-12-2020
367,SC- FLORENCE,80.72,7,7,9,80.0,81.57,7 [7 - 9],80.72% [80.0% - 81.57%],05-12-2020
368,SC- GREENVILLE,81.35,28,26,35,80.59,83.09,28 [26 - 35],81.35% [80.59% - 83.09%],05-12-2020
369,SC- SPARTANBURG,80.92,7,7,9,80.38,82.36,7 [7 - 9],80.92% [80.38% - 82.36%],05-12-2020
370,SD- RAPID CITY,80.35,2,1,3,80.0,81.16,2 [1 - 3],80.35% [80.0% - 81.16%],05-12-2020
371,SD- SIOUX FALLS,82.79,72,66,93,81.19,87.17,72 [66 - 93],82.79% [81.19% - 87.17%],05-12-2020
373,TN- CHATTANOOGA,80.33,7,7,11,80.13,81.61,7 [7 - 11],80.33% [80.13% - 81.61%],05-12-2020
374,TN- JACKSON,80.0,0,0,0,80.0,80.22,0 [0 - 0],80.0% [80.0% - 80.22%],05-12-2020
375,TN- JOHNSON CITY,80.62,0,0,2,80.0,81.38,0 [0 - 2],80.62% [80.0% - 81.38%],05-12-2020
376,TN- KINGSPORT,80.0,0,0,0,80.0,80.15,0 [0 - 0],80.0% [80.0% - 80.15%],05-12-2020
377,TN- KNOXVILLE,80.18,7,7,11,80.07,80.81,7 [7 - 11],80.18% [80.07% - 80.81%],05-12-2020
379,TN- MEMPHIS,81.01,63,59,83,80.44,83.13,63 [59 - 83],81.01% [80.44% - 83.13%],05-12-2020
380,TN- NASHVILLE,82.29,190,170,227,80.67,85.0,190 [170 - 227],82.29% [80.67% - 85.0%],05-12-2020
382,TX- ABILENE,80.01,0,0,0,80.0,80.0,0 [0 - 0],80.01% [80.0% - 80.0%],05-12-2020
383,TX- AMARILLO,80.01,0,0,1,80.0,80.73,0 [0 - 1],80.01% [80.0% - 80.73%],05-12-2020
385,TX- AUSTIN,84.07,137,123,155,81.37,87.29,137 [123 - 155],84.07% [81.37% - 87.29%],05-12-2020
386,TX- BEAUMONT,80.48,0,0,2,80.0,81.31,0 [0 - 2],80.48% [80.0% - 81.31%],05-12-2020
388,TX- BRYAN,82.03,7,7,9,80.98,83.92,7 [7 - 9],82.03% [80.98% - 83.92%],05-12-2020
390,TX- CORPUS CHRISTI,80.3,0,0,1,80.0,80.58,0 [0 - 1],80.3% [80.0% - 80.58%],05-12-2020
391,TX- DALLAS,82.85,345,311,387,80.96,85.01,345 [311 - 387],82.85% [80.96% - 85.01%],05-12-2020
393,TX- EL PASO,80.9,21,20,26,80.44,82.08,21 [20 - 26],80.9% [80.44% - 82.08%],05-12-2020
394,TX- FORT WORTH,82.8,138,126,155,81.02,84.99,138 [126 - 155],82.8% [81.02% - 84.99%],05-12-2020
396,TX- HARLINGEN,80.61,7,7,8,80.07,81.13,7 [7 - 8],80.61% [80.07% - 81.13%],05-12-2020
397,TX- HOUSTON,82.14,364,329,413,80.76,83.91,364 [329 - 413],82.14% [80.76% - 83.91%],05-12-2020
399,TX- LONGVIEW,80.91,0,0,1,80.0,81.46,0 [0 - 1],80.91% [80.0% - 81.46%],05-12-2020
400,TX- LUBBOCK,80.52,7,7,10,80.25,81.13,7 [7 - 10],80.52% [80.25% - 81.13%],05-12-2020
402,TX- MCALLEN,80.63,7,7,8,80.25,80.88,7 [7 - 8],80.63% [80.25% - 80.88%],05-12-2020
406,TX- ODESSA,80.0,0,0,1,80.0,80.93,0 [0 - 1],80.0% [80.0% - 80.93%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
412,TX- SAN ANTONIO,84.85,348,314,391,81.51,88.68,348 [314 - 391],84.85% [81.51% - 88.68%],05-12-2020
413,TX- TEMPLE,81.92,15,14,19,80.75,84.26,15 [14 - 19],81.92% [80.75% - 84.26%],05-12-2020
416,TX- TYLER,80.84,7,7,12,80.37,82.24,7 [7 - 12],80.84% [80.37% - 82.24%],05-12-2020
417,TX- VICTORIA,80.0,0,0,0,80.0,80.78,0 [0 - 0],80.0% [80.0% - 80.78%],05-12-2020
418,TX- WACO,83.1,14,13,17,81.01,86.03,14 [13 - 17],83.1% [81.01% - 86.03%],05-12-2020
420,TX- WICHITA FALLS,80.9,0,0,1,80.0,81.45,0 [0 - 1],80.9% [80.0% - 81.45%],05-12-2020
421,UT- OGDEN,81.92,8,7,12,80.68,84.52,8 [7 - 12],81.92% [80.68% - 84.52%],05-12-2020
422,UT- PROVO,81.65,14,13,17,80.67,84.21,14 [13 - 17],81.65% [80.67% - 84.21%],05-12-2020
423,UT- SALT LAKE CITY,81.18,42,39,55,80.48,83.14,42 [39 - 55],81.18% [80.48% - 83.14%],05-12-2020
424,VT- BURLINGTON,80.41,0,0,10,80.0,84.55,0 [0 - 10],80.41% [80.0% - 84.55%],05-12-2020
426,VA- ARLINGTON,106.37,760,708,841,94.38,123.48,760 [708 - 841],106.37% [94.38% - 123.48%],05-12-2020
427,VA- CHARLOTTESVILLE,84.63,62,55,73,80.93,89.05,62 [55 - 73],84.63% [80.93% - 89.05%],05-12-2020
428,VA- LYNCHBURG,80.0,0,0,4,80.0,82.93,0 [0 - 4],80.0% [80.0% - 82.93%],05-12-2020
429,VA- NEWPORT NEWS,91.96,133,122,156,84.65,103.88,133 [122 - 156],91.96% [84.65% - 103.88%],05-12-2020
430,VA- NORFOLK,86.27,165,152,198,83.36,93.67,165 [152 - 198],86.27% [83.36% - 93.67%],05-12-2020
431,VA- RICHMOND,86.27,291,263,344,82.36,93.19,291 [263 - 344],86.27% [82.36% - 93.19%],05-12-2020
432,VA- ROANOKE,80.0,0,0,6,80.0,81.32,0 [0 - 6],80.0% [80.0% - 81.32%],05-12-2020
435,VA- WINCHESTER,84.85,43,39,53,81.82,89.86,43 [39 - 53],84.85% [81.82% - 89.86%],05-12-2020
437,WA- EVERETT,111.43,255,235,290,94.49,140.9,255 [235 - 290],111.43% [94.49% - 140.9%],05-12-2020
438,WA- OLYMPIA,94.28,91,85,108,86.22,110.81,91 [85 - 108],94.28% [86.22% - 110.81%],05-12-2020
439,WA- SEATTLE,99.37,1050,970,1193,89.04,117.41,1050 [970 - 1193],99.37% [89.04% - 117.41%],05-12-2020
440,WA- SPOKANE,83.92,144,131,172,81.44,88.83,144 [131 - 172],83.92% [81.44% - 88.83%],05-12-2020
441,WA- TACOMA,104.03,290,267,332,90.84,127.6,290 [267 - 332],104.03% [90.84% - 127.6%],05-12-2020
442,WA- YAKIMA,87.66,42,39,49,83.28,96.06,42 [39 - 49],87.66% [83.28% - 96.06%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
446,WI- APPLETON,82.84,14,13,17,80.49,85.35,14 [13 - 17],82.84% [80.49% - 85.35%],05-12-2020
447,WI- GREEN BAY,81.04,14,13,18,80.31,82.31,14 [13 - 18],81.04% [80.31% - 82.31%],05-12-2020
448,WI- LA CROSSE,82.46,21,19,26,80.42,85.76,21 [19 - 26],82.46% [80.42% - 85.76%],05-12-2020
449,WI- MADISON,85.11,149,136,167,82.09,88.81,149 [136 - 167],85.11% [82.09% - 88.81%],05-12-2020
450,WI- MARSHFIELD,80.94,7,7,9,80.0,81.53,7 [7 - 9],80.94% [80.0% - 81.53%],05-12-2020
451,WI- MILWAUKEE,85.39,441,403,498,82.42,89.61,441 [403 - 498],85.39% [82.42% - 89.61%],05-12-2020
452,WI- NEENAH,84.06,20,19,22,81.25,86.27,20 [19 - 22],84.06% [81.25% - 86.27%],05-12-2020
456,WI- WAUSAU,80.47,0,0,0,80.0,80.88,0 [0 - 0],80.47% [80.0% - 80.88%],05-12-2020
457,WY- CASPER,80.64,0,0,1,80.29,81.43,0 [0 - 1],80.64% [80.29% - 81.43%],05-12-2020
303,NY- NEW YORK,90.87,1343,1217,1628,84.79,103.85,1343 [1217 - 1628],90.87% [84.79% - 103.85%],05-12-2020
