HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,81.69,14,14,18,80.6,83.91,14 [14 - 18],81.69% [80.6% - 83.91%],05-12-2020
343,OR- MEDFORD,80.76,7,7,8,80.21,82.07,7 [7 - 8],80.76% [80.21% - 82.07%],05-12-2020
344,OR- PORTLAND,82.33,119,109,139,81.01,84.85,119 [109 - 139],82.33% [81.01% - 84.85%],05-12-2020
345,OR- SALEM,82.81,7,7,10,80.92,86.88,7 [7 - 10],82.81% [80.92% - 86.88%],05-12-2020
346,PA- ALLENTOWN,84.82,147,136,169,82.12,89.41,147 [136 - 169],84.82% [82.12% - 89.41%],05-12-2020
347,PA- ALTOONA,80.04,0,0,1,80.0,80.86,0 [0 - 1],80.04% [80.0% - 80.86%],05-12-2020
350,PA- DANVILLE,80.45,0,0,3,80.0,81.71,0 [0 - 3],80.45% [80.0% - 81.71%],05-12-2020
351,PA- ERIE,80.47,7,7,10,80.0,81.26,7 [7 - 10],80.47% [80.0% - 81.26%],05-12-2020
352,PA- HARRISBURG,82.12,45,42,53,81.05,84.45,45 [42 - 53],82.12% [81.05% - 84.45%],05-12-2020
354,PA- JOHNSTOWN,80.02,0,0,0,80.0,80.81,0 [0 - 0],80.02% [80.0% - 80.81%],05-12-2020
355,PA- LANCASTER,83.79,42,39,48,81.51,86.72,42 [39 - 48],83.79% [81.51% - 86.72%],05-12-2020
356,PA- PHILADELPHIA,83.74,462,425,527,81.6,87.06,462 [425 - 527],83.74% [81.6% - 87.06%],05-12-2020
357,PA- PITTSBURGH,80.78,91,82,109,80.21,81.76,91 [82 - 109],80.78% [80.21% - 81.76%],05-12-2020
358,PA- READING,83.43,42,39,50,81.05,86.53,42 [39 - 50],83.43% [81.05% - 86.53%],05-12-2020
359,PA- SAYRE,80.01,0,0,2,80.0,83.4,0 [0 - 2],80.01% [80.0% - 83.4%],05-12-2020
360,PA- SCRANTON,83.29,28,27,33,81.59,86.92,28 [27 - 33],83.29% [81.59% - 86.92%],05-12-2020
362,PA- WILKES-BARRE,82.95,14,13,17,80.61,85.5,14 [13 - 17],82.95% [80.61% - 85.5%],05-12-2020
363,PA- YORK,83.73,28,27,32,81.93,86.62,28 [27 - 32],83.73% [81.93% - 86.62%],05-12-2020
364,RI- PROVIDENCE,89.68,301,280,345,84.76,98.77,301 [280 - 345],89.68% [84.76% - 98.77%],05-12-2020
365,SC- CHARLESTON,82.51,70,64,83,81.07,84.87,70 [64 - 83],82.51% [81.07% - 84.87%],05-12-2020
366,SC- COLUMBIA,84.63,170,154,196,81.84,88.64,170 [154 - 196],84.63% [81.84% - 88.64%],05-12-2020
367,SC- FLORENCE,81.51,17,16,23,80.6,83.73,17 [16 - 23],81.51% [80.6% - 83.73%],05-12-2020
368,SC- GREENVILLE,82.62,59,54,69,81.13,84.89,59 [54 - 69],82.62% [81.13% - 84.89%],05-12-2020
369,SC- SPARTANBURG,82.03,17,16,20,80.85,83.77,17 [16 - 20],82.03% [80.85% - 83.77%],05-12-2020
370,SD- RAPID CITY,80.0,0,0,1,80.0,81.16,0 [0 - 1],80.0% [80.0% - 81.16%],05-12-2020
371,SD- SIOUX FALLS,82.71,70,65,92,81.19,87.28,70 [65 - 92],82.71% [81.19% - 87.28%],05-12-2020
373,TN- CHATTANOOGA,81.33,27,24,29,80.13,81.74,27 [24 - 29],81.33% [80.13% - 81.74%],05-12-2020
374,TN- JACKSON,80.08,0,0,1,80.0,80.44,0 [0 - 1],80.08% [80.0% - 80.44%],05-12-2020
375,TN- JOHNSON CITY,80.86,4,3,5,80.0,81.38,4 [3 - 5],80.86% [80.0% - 81.38%],05-12-2020
376,TN- KINGSPORT,80.15,0,0,2,80.0,80.25,0 [0 - 2],80.15% [80.0% - 80.25%],05-12-2020
377,TN- KNOXVILLE,80.33,11,10,18,80.07,81.25,11 [10 - 18],80.33% [80.07% - 81.25%],05-12-2020
379,TN- MEMPHIS,81.26,76,70,103,80.55,83.94,76 [70 - 103],81.26% [80.55% - 83.94%],05-12-2020
380,TN- NASHVILLE,82.98,250,224,298,81.01,86.14,250 [224 - 298],82.98% [81.01% - 86.14%],05-12-2020
382,TX- ABILENE,80.01,0,0,0,80.0,80.08,0 [0 - 0],80.01% [80.0% - 80.08%],05-12-2020
383,TX- AMARILLO,80.01,0,0,1,80.0,80.8,0 [0 - 1],80.01% [80.0% - 80.8%],05-12-2020
385,TX- AUSTIN,83.46,118,108,144,81.43,87.86,118 [108 - 144],83.46% [81.43% - 87.86%],05-12-2020
386,TX- BEAUMONT,80.46,0,0,4,80.07,81.46,0 [0 - 4],80.46% [80.07% - 81.46%],05-12-2020
388,TX- BRYAN,82.03,7,7,11,80.98,84.41,7 [7 - 11],82.03% [80.98% - 84.41%],05-12-2020
390,TX- CORPUS CHRISTI,80.3,0,0,1,80.0,80.58,0 [0 - 1],80.3% [80.0% - 80.58%],05-12-2020
391,TX- DALLAS,82.48,300,274,363,81.1,85.46,300 [274 - 363],82.48% [81.1% - 85.46%],05-12-2020
393,TX- EL PASO,81.0,24,22,29,80.51,82.15,24 [22 - 29],81.0% [80.51% - 82.15%],05-12-2020
394,TX- FORT WORTH,82.41,116,107,141,81.14,85.37,116 [107 - 141],82.41% [81.14% - 85.37%],05-12-2020
396,TX- HARLINGEN,80.55,7,7,9,80.14,81.34,7 [7 - 9],80.55% [80.14% - 81.34%],05-12-2020
397,TX- HOUSTON,81.85,311,282,381,80.84,84.24,311 [282 - 381],81.85% [80.84% - 84.24%],05-12-2020
399,TX- LONGVIEW,80.91,0,0,2,80.0,81.75,0 [0 - 2],80.91% [80.0% - 81.75%],05-12-2020
400,TX- LUBBOCK,80.52,7,7,10,80.25,81.17,7 [7 - 10],80.52% [80.25% - 81.17%],05-12-2020
402,TX- MCALLEN,80.4,2,2,4,80.25,81.01,2 [2 - 4],80.4% [80.25% - 81.01%],05-12-2020
406,TX- ODESSA,80.0,0,0,1,80.0,80.93,0 [0 - 1],80.0% [80.0% - 80.93%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
412,TX- SAN ANTONIO,84.2,300,271,362,81.63,89.33,300 [271 - 362],84.2% [81.63% - 89.33%],05-12-2020
413,TX- TEMPLE,81.76,14,14,19,80.75,84.58,14 [14 - 19],81.76% [80.75% - 84.58%],05-12-2020
416,TX- TYLER,80.82,7,7,14,80.37,82.74,7 [7 - 14],80.82% [80.37% - 82.74%],05-12-2020
417,TX- VICTORIA,80.0,0,0,0,80.0,80.78,0 [0 - 0],80.0% [80.0% - 80.78%],05-12-2020
418,TX- WACO,82.65,11,10,15,81.01,86.53,11 [10 - 15],82.65% [81.01% - 86.53%],05-12-2020
420,TX- WICHITA FALLS,80.9,0,0,1,80.0,81.74,0 [0 - 1],80.9% [80.0% - 81.74%],05-12-2020
421,UT- OGDEN,82.6,15,14,18,80.82,84.79,15 [14 - 18],82.6% [80.82% - 84.79%],05-12-2020
422,UT- PROVO,82.26,17,15,20,80.67,84.43,17 [15 - 20],82.26% [80.67% - 84.43%],05-12-2020
423,UT- SALT LAKE CITY,81.48,56,51,68,80.56,83.27,56 [51 - 68],81.48% [80.56% - 83.27%],05-12-2020
424,VT- BURLINGTON,80.4,0,0,10,80.0,84.42,0 [0 - 10],80.4% [80.0% - 84.42%],05-12-2020
426,VA- ARLINGTON,106.8,773,725,877,95.8,128.81,773 [725 - 877],106.8% [95.8% - 128.81%],05-12-2020
427,VA- CHARLOTTESVILLE,84.85,65,58,77,81.5,89.48,65 [58 - 77],84.85% [81.5% - 89.48%],05-12-2020
428,VA- LYNCHBURG,80.0,0,0,4,80.0,83.59,0 [0 - 4],80.0% [80.0% - 83.59%],05-12-2020
429,VA- NEWPORT NEWS,91.96,133,122,160,84.65,105.29,133 [122 - 160],91.96% [84.65% - 105.29%],05-12-2020
430,VA- NORFOLK,86.61,175,160,210,83.55,94.59,175 [160 - 210],86.61% [83.55% - 94.59%],05-12-2020
431,VA- RICHMOND,86.49,301,274,356,82.77,93.79,301 [274 - 356],86.49% [82.77% - 93.79%],05-12-2020
432,VA- ROANOKE,80.0,0,0,6,80.0,81.4,0 [0 - 6],80.0% [80.0% - 81.4%],05-12-2020
435,VA- WINCHESTER,85.01,44,40,54,81.82,91.25,44 [40 - 54],85.01% [81.82% - 91.25%],05-12-2020
437,WA- EVERETT,115.76,290,265,326,94.62,145.16,290 [265 - 326],115.76% [94.62% - 145.16%],05-12-2020
438,WA- OLYMPIA,96.99,113,103,130,86.22,113.04,113 [103 - 130],96.99% [86.22% - 113.04%],05-12-2020
439,WA- SEATTLE,102.03,1194,1094,1337,89.15,119.98,1194 [1094 - 1337],102.03% [89.15% - 119.98%],05-12-2020
440,WA- SPOKANE,84.72,176,158,205,81.44,89.6,176 [158 - 205],84.72% [81.44% - 89.6%],05-12-2020
441,WA- TACOMA,107.59,336,307,378,90.92,131.02,336 [307 - 378],107.59% [90.92% - 131.02%],05-12-2020
442,WA- YAKIMA,88.8,49,45,56,83.28,96.93,49 [45 - 56],88.8% [83.28% - 96.93%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.01,0,0,0,80.0,80.0,0 [0 - 0],80.01% [80.0% - 80.0%],05-12-2020
446,WI- APPLETON,82.71,14,13,17,80.81,85.51,14 [13 - 17],82.71% [80.81% - 85.51%],05-12-2020
447,WI- GREEN BAY,81.01,14,13,18,80.44,82.44,14 [13 - 18],81.01% [80.44% - 82.44%],05-12-2020
448,WI- LA CROSSE,82.63,23,21,28,80.42,85.86,23 [21 - 28],82.63% [80.42% - 85.86%],05-12-2020
449,WI- MADISON,84.77,141,128,161,82.09,89.17,141 [128 - 161],84.77% [82.09% - 89.17%],05-12-2020
450,WI- MARSHFIELD,80.93,7,7,9,80.0,81.7,7 [7 - 9],80.93% [80.0% - 81.7%],05-12-2020
451,WI- MILWAUKEE,85.19,425,389,489,82.47,90.01,425 [389 - 489],85.19% [82.47% - 90.01%],05-12-2020
452,WI- NEENAH,83.8,18,17,21,81.25,86.63,18 [17 - 21],83.8% [81.25% - 86.63%],05-12-2020
456,WI- WAUSAU,80.46,0,0,0,80.0,80.88,0 [0 - 0],80.46% [80.0% - 80.88%],05-12-2020
457,WY- CASPER,80.59,0,0,1,80.29,81.43,0 [0 - 1],80.59% [80.29% - 81.43%],05-12-2020
303,NY- NEW YORK,91.64,1457,1321,1691,85.13,102.35,1457 [1321 - 1691],91.64% [85.13% - 102.35%],05-12-2020
