HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,81.69,14,14,19,80.6,84.43,14 [14 - 19],81.69% [80.6% - 84.43%],05-12-2020
343,OR- MEDFORD,80.76,7,7,9,80.21,82.28,7 [7 - 9],80.76% [80.21% - 82.28%],05-12-2020
344,OR- PORTLAND,82.54,131,119,159,81.03,85.88,131 [119 - 159],82.54% [81.03% - 85.88%],05-12-2020
345,OR- SALEM,82.81,7,7,10,80.69,87.57,7 [7 - 10],82.81% [80.69% - 87.57%],05-12-2020
346,PA- ALLENTOWN,85.25,162,147,190,82.09,90.71,162 [147 - 190],85.25% [82.09% - 90.71%],05-12-2020
347,PA- ALTOONA,80.05,0,0,2,80.0,81.58,0 [0 - 2],80.05% [80.0% - 81.58%],05-12-2020
350,PA- DANVILLE,80.92,8,6,11,80.0,81.97,8 [6 - 11],80.92% [80.0% - 81.97%],05-12-2020
351,PA- ERIE,80.47,7,7,11,80.04,81.53,7 [7 - 11],80.47% [80.04% - 81.53%],05-12-2020
352,PA- HARRISBURG,82.88,61,55,72,81.09,85.85,61 [55 - 72],82.88% [81.09% - 85.85%],05-12-2020
354,PA- JOHNSTOWN,80.13,0,0,1,80.0,81.35,0 [0 - 1],80.13% [80.0% - 81.35%],05-12-2020
355,PA- LANCASTER,84.24,47,42,56,81.51,88.48,47 [42 - 56],84.24% [81.51% - 88.48%],05-12-2020
356,PA- PHILADELPHIA,83.96,490,445,575,81.6,88.15,490 [445 - 575],83.96% [81.6% - 88.15%],05-12-2020
357,PA- PITTSBURGH,80.95,107,93,131,80.25,82.21,107 [93 - 131],80.95% [80.25% - 82.21%],05-12-2020
358,PA- READING,83.91,50,45,61,81.12,88.08,50 [45 - 61],83.91% [81.12% - 88.08%],05-12-2020
359,PA- SAYRE,80.03,0,0,3,80.0,83.82,0 [0 - 3],80.03% [80.0% - 83.82%],05-12-2020
360,PA- SCRANTON,83.82,33,31,40,81.59,88.28,33 [31 - 40],83.82% [81.59% - 88.28%],05-12-2020
362,PA- WILKES-BARRE,83.16,16,14,20,80.76,86.72,16 [14 - 20],83.16% [80.76% - 86.72%],05-12-2020
363,PA- YORK,84.7,36,33,42,82.17,89.03,36 [33 - 42],84.7% [82.17% - 89.03%],05-12-2020
364,RI- PROVIDENCE,90.72,333,303,395,84.85,102.8,333 [303 - 395],90.72% [84.85% - 102.8%],05-12-2020
365,SC- CHARLESTON,83.46,100,90,118,81.48,87.15,100 [90 - 118],83.46% [81.48% - 87.15%],05-12-2020
366,SC- COLUMBIA,85.83,215,196,254,82.4,91.98,215 [196 - 254],85.83% [82.4% - 91.98%],05-12-2020
367,SC- FLORENCE,82.33,28,24,34,80.89,85.52,28 [24 - 34],82.33% [80.89% - 85.52%],05-12-2020
368,SC- GREENVILLE,83.48,80,74,96,81.71,87.19,80 [74 - 96],83.48% [81.71% - 87.19%],05-12-2020
369,SC- SPARTANBURG,82.69,26,24,32,81.04,85.66,26 [24 - 32],82.69% [81.04% - 85.66%],05-12-2020
370,SD- RAPID CITY,81.21,7,6,7,80.0,81.31,7 [6 - 7],81.21% [80.0% - 81.31%],05-12-2020
371,SD- SIOUX FALLS,83.26,87,79,124,81.19,90.99,87 [79 - 124],83.26% [81.19% - 90.99%],05-12-2020
373,TN- CHATTANOOGA,81.54,33,30,39,80.36,83.12,33 [30 - 39],81.54% [80.36% - 83.12%],05-12-2020
374,TN- JACKSON,80.27,0,0,3,80.0,81.41,0 [0 - 3],80.27% [80.0% - 81.41%],05-12-2020
375,TN- JOHNSON CITY,81.03,7,6,10,80.0,82.34,7 [6 - 10],81.03% [80.0% - 82.34%],05-12-2020
376,TN- KINGSPORT,80.18,0,0,4,80.0,81.11,0 [0 - 4],80.18% [80.0% - 81.11%],05-12-2020
377,TN- KNOXVILLE,80.62,23,20,32,80.1,82.01,23 [20 - 32],80.62% [80.1% - 82.01%],05-12-2020
379,TN- MEMPHIS,81.69,103,93,138,80.68,85.13,103 [93 - 138],81.69% [80.68% - 85.13%],05-12-2020
380,TN- NASHVILLE,83.98,338,303,412,81.33,88.99,338 [303 - 412],83.98% [81.33% - 88.99%],05-12-2020
382,TX- ABILENE,80.01,0,0,1,80.0,80.9,0 [0 - 1],80.01% [80.0% - 80.9%],05-12-2020
383,TX- AMARILLO,80.07,0,0,1,80.0,80.8,0 [0 - 1],80.07% [80.0% - 80.8%],05-12-2020
385,TX- AUSTIN,85.09,175,158,216,82.03,91.78,175 [158 - 216],85.09% [82.03% - 91.78%],05-12-2020
386,TX- BEAUMONT,80.67,3,3,7,80.44,82.48,3 [3 - 7],80.67% [80.44% - 82.48%],05-12-2020
388,TX- BRYAN,82.9,13,12,18,80.98,87.52,13 [12 - 18],82.9% [80.98% - 87.52%],05-12-2020
390,TX- CORPUS CHRISTI,80.35,1,1,5,80.24,81.27,1 [1 - 5],80.35% [80.24% - 81.27%],05-12-2020
391,TX- DALLAS,83.55,432,393,528,81.66,88.26,432 [393 - 528],83.55% [81.66% - 88.26%],05-12-2020
393,TX- EL PASO,81.49,39,36,47,80.66,83.13,39 [36 - 47],81.49% [80.66% - 83.13%],05-12-2020
394,TX- FORT WORTH,83.62,178,163,218,81.68,88.29,178 [163 - 218],83.62% [81.68% - 88.29%],05-12-2020
396,TX- HARLINGEN,80.95,12,12,15,80.49,82.12,12 [12 - 15],80.95% [80.49% - 82.12%],05-12-2020
397,TX- HOUSTON,82.74,462,418,572,81.21,86.52,462 [418 - 572],82.74% [81.21% - 86.52%],05-12-2020
399,TX- LONGVIEW,81.01,2,2,4,80.0,82.92,2 [2 - 4],81.01% [80.0% - 82.92%],05-12-2020
400,TX- LUBBOCK,80.63,10,8,16,80.25,81.88,10 [8 - 16],80.63% [80.25% - 81.88%],05-12-2020
402,TX- MCALLEN,80.72,9,8,13,80.25,81.95,9 [8 - 13],80.72% [80.25% - 81.95%],05-12-2020
406,TX- ODESSA,80.55,4,3,6,80.0,81.01,4 [3 - 6],80.55% [80.0% - 81.01%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.87,0 [0 - 0],80.0% [80.0% - 80.87%],05-12-2020
412,TX- SAN ANTONIO,85.72,411,375,506,82.38,93.67,411 [375 - 506],85.72% [82.38% - 93.67%],05-12-2020
413,TX- TEMPLE,83.33,29,27,37,80.96,87.67,29 [27 - 37],83.33% [80.96% - 87.67%],05-12-2020
416,TX- TYLER,81.13,14,12,22,80.37,84.18,14 [12 - 22],81.13% [80.37% - 84.18%],05-12-2020
417,TX- VICTORIA,80.46,0,0,3,80.0,81.3,0 [0 - 3],80.46% [80.0% - 81.3%],05-12-2020
418,TX- WACO,83.69,18,17,26,81.84,90.05,18 [17 - 26],83.69% [81.84% - 90.05%],05-12-2020
420,TX- WICHITA FALLS,80.9,0,0,2,80.0,82.17,0 [0 - 2],80.9% [80.0% - 82.17%],05-12-2020
421,UT- OGDEN,83.51,22,20,27,81.1,87.53,22 [20 - 27],83.51% [81.1% - 87.53%],05-12-2020
422,UT- PROVO,83.13,24,22,30,81.0,86.76,24 [22 - 30],83.13% [81.0% - 86.76%],05-12-2020
423,UT- SALT LAKE CITY,82.11,80,73,98,80.86,84.84,80 [73 - 98],82.11% [80.86% - 84.84%],05-12-2020
424,VT- BURLINGTON,80.68,5,4,15,80.06,84.67,5 [4 - 15],80.68% [80.06% - 84.67%],05-12-2020
426,VA- ARLINGTON,111.14,897,834,1038,97.28,141.56,897 [834 - 1038],111.14% [97.28% - 141.56%],05-12-2020
427,VA- CHARLOTTESVILLE,86.33,84,76,107,81.5,95.61,84 [76 - 107],86.33% [81.5% - 95.61%],05-12-2020
428,VA- LYNCHBURG,80.44,2,1,7,80.0,84.65,2 [1 - 7],80.44% [80.0% - 84.65%],05-12-2020
429,VA- NEWPORT NEWS,93.56,149,135,187,84.65,112.92,149 [135 - 187],93.56% [84.65% - 112.92%],05-12-2020
430,VA- NORFOLK,88.79,234,211,284,83.55,99.95,234 [211 - 284],88.79% [83.55% - 99.95%],05-12-2020
431,VA- RICHMOND,87.98,372,333,458,82.96,98.91,372 [333 - 458],87.98% [82.96% - 98.91%],05-12-2020
432,VA- ROANOKE,80.49,12,8,18,80.0,81.61,12 [8 - 18],80.49% [80.0% - 81.61%],05-12-2020
435,VA- WINCHESTER,87.04,63,57,74,82.57,94.9,63 [57 - 74],87.04% [82.57% - 94.9%],05-12-2020
437,WA- EVERETT,118.71,315,286,354,94.86,149.79,315 [286 - 354],118.71% [94.86% - 149.79%],05-12-2020
438,WA- OLYMPIA,100.26,134,119,156,86.96,120.89,134 [119 - 156],100.26% [86.96% - 120.89%],05-12-2020
439,WA- SEATTLE,101.72,1288,1166,1454,88.78,120.05,1288 [1166 - 1454],101.72% [88.78% - 120.05%],05-12-2020
440,WA- SPOKANE,85.78,214,189,258,81.7,92.74,214 [189 - 258],85.78% [81.7% - 92.74%],05-12-2020
441,WA- TACOMA,110.57,371,336,422,91.65,137.38,371 [336 - 422],110.57% [91.65% - 137.38%],05-12-2020
442,WA- YAKIMA,90.22,58,52,69,83.45,101.93,58 [52 - 69],90.22% [83.45% - 101.93%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.16,0 [0 - 0],80.0% [80.0% - 80.16%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.01,0,0,2,80.0,80.23,0 [0 - 2],80.01% [80.0% - 80.23%],05-12-2020
446,WI- APPLETON,83.42,17,15,21,80.81,87.62,17 [15 - 21],83.42% [80.81% - 87.62%],05-12-2020
447,WI- GREEN BAY,81.29,17,16,23,80.5,83.44,17 [16 - 23],81.29% [80.5% - 83.44%],05-12-2020
448,WI- LA CROSSE,84.15,36,32,42,80.73,87.64,36 [32 - 42],84.15% [80.73% - 87.64%],05-12-2020
449,WI- MADISON,85.69,167,152,196,82.13,91.53,167 [152 - 196],85.69% [82.13% - 91.53%],05-12-2020
450,WI- MARSHFIELD,80.98,7,7,10,80.0,82.38,7 [7 - 10],80.98% [80.0% - 82.38%],05-12-2020
451,WI- MILWAUKEE,86.4,524,477,613,82.76,93.1,524 [477 - 613],86.4% [82.76% - 93.1%],05-12-2020
452,WI- NEENAH,84.49,21,20,26,81.25,89.14,21 [20 - 26],84.49% [81.25% - 89.14%],05-12-2020
456,WI- WAUSAU,80.5,0,0,1,80.0,81.95,0 [0 - 1],80.5% [80.0% - 81.95%],05-12-2020
457,WY- CASPER,80.37,0,0,1,80.29,81.43,0 [0 - 1],80.37% [80.29% - 81.43%],05-12-2020
303,NY- NEW YORK,89.06,1132,1018,1351,83.46,99.27,1132 [1018 - 1351],89.06% [83.46% - 99.27%],05-12-2020
