HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
341,OR- BEND,82.37,7,7,11,80.49,88.4,7 [7 - 11],82.37% [80.49% - 88.4%],05-12-2020
342,OR- EUGENE,82.54,24,21,34,80.77,87.83,24 [21 - 34],82.54% [80.77% - 87.83%],05-12-2020
343,OR- MEDFORD,81.43,11,10,16,80.21,84.97,11 [10 - 16],81.43% [80.21% - 84.97%],05-12-2020
344,OR- PORTLAND,84.7,243,219,295,81.66,90.7,243 [219 - 295],84.7% [81.66% - 90.7%],05-12-2020
345,OR- SALEM,84.59,15,14,22,81.61,93.3,15 [14 - 22],84.59% [81.61% - 93.3%],05-12-2020
346,PA- ALLENTOWN,88.95,279,253,330,83.61,99.13,279 [253 - 330],88.95% [83.61% - 99.13%],05-12-2020
347,PA- ALTOONA,82.36,13,11,16,80.0,84.75,13 [11 - 16],82.36% [80.0% - 84.75%],05-12-2020
350,PA- DANVILLE,82.2,29,24,40,80.2,86.45,29 [24 - 40],82.2% [80.2% - 86.45%],05-12-2020
351,PA- ERIE,81.29,25,22,34,80.45,83.82,25 [22 - 34],81.29% [80.45% - 83.82%],05-12-2020
352,PA- HARRISBURG,86.59,147,133,178,82.49,94.4,147 [133 - 178],86.59% [82.49% - 94.4%],05-12-2020
354,PA- JOHNSTOWN,81.7,7,7,10,80.0,83.11,7 [7 - 10],81.7% [80.0% - 83.11%],05-12-2020
355,PA- LANCASTER,88.92,103,93,123,83.27,98.72,103 [93 - 123],88.92% [83.27% - 98.72%],05-12-2020
356,PA- PHILADELPHIA,86.92,858,779,1021,82.82,95.01,858 [779 - 1021],86.92% [82.82% - 95.01%],05-12-2020
357,PA- PITTSBURGH,82.23,258,229,312,80.63,85.06,258 [229 - 312],82.23% [80.63% - 85.06%],05-12-2020
358,PA- READING,87.71,107,95,129,82.53,97.13,107 [95 - 129],87.71% [82.53% - 97.13%],05-12-2020
359,PA- SAYRE,83.27,13,10,17,80.0,87.64,13 [10 - 17],83.27% [80.0% - 87.64%],05-12-2020
360,PA- SCRANTON,87.39,63,56,75,82.38,96.1,63 [56 - 75],87.39% [82.38% - 96.1%],05-12-2020
362,PA- WILKES-BARRE,86.51,39,36,48,81.83,94.81,39 [36 - 48],86.51% [81.83% - 94.81%],05-12-2020
363,PA- YORK,90.9,86,78,100,84.93,101.54,86 [78 - 100],90.9% [84.93% - 101.54%],05-12-2020
364,RI- PROVIDENCE,100.02,623,567,746,88.62,123.87,623 [567 - 746],100.02% [88.62% - 123.87%],05-12-2020
365,SC- CHARLESTON,86.49,190,173,232,82.69,94.95,190 [173 - 232],86.49% [82.69% - 94.95%],05-12-2020
366,SC- COLUMBIA,89.79,363,330,432,84.03,101.34,363 [330 - 432],89.79% [84.03% - 101.34%],05-12-2020
367,SC- FLORENCE,85.19,66,59,80,81.49,91.26,66 [59 - 80],85.19% [81.49% - 91.26%],05-12-2020
368,SC- GREENVILLE,86.43,150,138,184,82.84,94.72,150 [138 - 184],86.43% [82.84% - 94.72%],05-12-2020
369,SC- SPARTANBURG,85.99,61,55,72,82.45,92.16,61 [55 - 72],85.99% [82.45% - 92.16%],05-12-2020
370,SD- RAPID CITY,81.56,9,8,14,81.02,86.4,9 [8 - 14],81.56% [81.02% - 86.4%],05-12-2020
371,SD- SIOUX FALLS,88.17,222,194,292,82.31,103.25,222 [194 - 292],88.17% [82.31% - 103.25%],05-12-2020
373,TN- CHATTANOOGA,83.37,71,65,87,81.43,87.27,71 [65 - 87],83.37% [81.43% - 87.27%],05-12-2020
374,TN- JACKSON,81.06,10,9,16,80.15,83.56,10 [9 - 16],81.06% [80.15% - 83.56%],05-12-2020
375,TN- JOHNSON CITY,82.31,17,16,23,80.96,85.85,17 [16 - 23],82.31% [80.96% - 85.85%],05-12-2020
376,TN- KINGSPORT,81.16,18,15,30,80.15,84.73,18 [15 - 30],81.16% [80.15% - 84.73%],05-12-2020
377,TN- KNOXVILLE,81.8,70,62,90,80.34,84.6,70 [62 - 90],81.8% [80.34% - 84.6%],05-12-2020
379,TN- MEMPHIS,84.37,273,243,344,81.2,90.76,273 [243 - 344],84.37% [81.2% - 90.76%],05-12-2020
380,TN- NASHVILLE,87.15,608,544,746,82.56,97.45,608 [544 - 746],87.15% [82.56% - 97.45%],05-12-2020
382,TX- ABILENE,80.57,1,1,3,80.0,81.43,1 [1 - 3],80.57% [80.0% - 81.43%],05-12-2020
383,TX- AMARILLO,80.85,7,6,12,80.0,82.2,7 [6 - 12],80.85% [80.0% - 82.2%],05-12-2020
385,TX- AUSTIN,89.48,328,296,416,83.57,104.59,328 [296 - 416],89.48% [83.57% - 104.59%],05-12-2020
386,TX- BEAUMONT,82.31,28,25,38,80.44,86.13,28 [25 - 38],82.31% [80.44% - 86.13%],05-12-2020
388,TX- BRYAN,85.99,35,31,46,81.96,97.65,35 [31 - 46],85.99% [81.96% - 97.65%],05-12-2020
390,TX- CORPUS CHRISTI,80.99,16,14,27,80.29,84.0,16 [14 - 27],80.99% [80.29% - 84.0%],05-12-2020
391,TX- DALLAS,86.84,835,756,1036,82.86,96.71,835 [756 - 1036],86.84% [82.86% - 96.71%],05-12-2020
393,TX- EL PASO,83.09,82,74,100,81.17,87.07,82 [74 - 100],83.09% [81.17% - 87.07%],05-12-2020
394,TX- FORT WORTH,86.9,343,312,430,82.9,97.16,343 [312 - 430],86.9% [82.9% - 97.16%],05-12-2020
396,TX- HARLINGEN,81.79,22,20,30,80.56,84.94,22 [20 - 30],81.79% [80.56% - 84.94%],05-12-2020
397,TX- HOUSTON,85.08,905,814,1142,82.01,92.97,905 [814 - 1142],85.08% [82.01% - 92.97%],05-12-2020
399,TX- LONGVIEW,82.57,13,12,18,80.87,86.56,13 [12 - 18],82.57% [80.87% - 86.56%],05-12-2020
400,TX- LUBBOCK,81.54,34,30,48,80.42,84.81,34 [30 - 48],81.54% [80.42% - 84.81%],05-12-2020
402,TX- MCALLEN,81.64,22,19,30,80.57,84.6,22 [19 - 30],81.64% [80.57% - 84.6%],05-12-2020
406,TX- ODESSA,80.96,7,6,13,80.0,82.94,7 [6 - 13],80.96% [80.0% - 82.94%],05-12-2020
411,TX- SAN ANGELO,80.9,0,0,1,80.0,81.6,0 [0 - 1],80.9% [80.0% - 81.6%],05-12-2020
412,TX- SAN ANTONIO,90.07,724,653,899,83.81,104.92,724 [653 - 899],90.07% [83.81% - 104.92%],05-12-2020
413,TX- TEMPLE,86.15,53,49,71,82.24,97.47,53 [49 - 71],86.15% [82.24% - 97.47%],05-12-2020
416,TX- TYLER,83.54,55,49,70,80.75,89.54,55 [49 - 70],83.54% [80.75% - 89.54%],05-12-2020
417,TX- VICTORIA,80.83,0,0,5,80.0,84.56,0 [0 - 5],80.83% [80.0% - 84.56%],05-12-2020
418,TX- WACO,87.56,42,38,56,82.85,101.94,42 [38 - 56],87.56% [82.85% - 101.94%],05-12-2020
420,TX- WICHITA FALLS,81.8,7,7,12,80.87,85.51,7 [7 - 12],81.8% [80.87% - 85.51%],05-12-2020
421,UT- OGDEN,86.43,43,39,53,82.05,94.52,43 [39 - 53],86.43% [82.05% - 94.52%],05-12-2020
422,UT- PROVO,86.1,51,46,63,82.0,93.75,51 [46 - 63],86.1% [82.0% - 93.75%],05-12-2020
423,UT- SALT LAKE CITY,84.1,160,142,195,81.24,89.57,160 [142 - 195],84.1% [81.24% - 89.57%],05-12-2020
424,VT- BURLINGTON,82.13,30,25,45,80.38,87.89,30 [25 - 45],82.13% [80.38% - 87.89%],05-12-2020
426,VA- ARLINGTON,139.9,1731,1601,2016,112.91,200.57,1731 [1601 - 2016],139.9% [112.91% - 200.57%],05-12-2020
427,VA- CHARLOTTESVILLE,93.9,190,168,241,84.42,114.43,190 [168 - 241],93.9% [84.42% - 114.43%],05-12-2020
428,VA- LYNCHBURG,84.85,34,29,45,80.13,93.7,34 [29 - 45],84.85% [80.13% - 93.7%],05-12-2020
429,VA- NEWPORT NEWS,106.42,298,267,369,88.69,144.18,298 [267 - 369],106.42% [88.69% - 144.18%],05-12-2020
430,VA- NORFOLK,98.1,487,434,618,86.1,126.66,487 [434 - 618],98.1% [86.1% - 126.66%],05-12-2020
431,VA- RICHMOND,97.07,799,710,993,86.06,122.28,799 [710 - 993],97.07% [86.06% - 122.28%],05-12-2020
432,VA- ROANOKE,81.63,42,36,71,80.21,86.94,42 [36 - 71],81.63% [80.21% - 86.94%],05-12-2020
435,VA- WINCHESTER,96.05,147,134,175,86.97,113.33,147 [134 - 175],96.05% [86.97% - 113.33%],05-12-2020
437,WA- EVERETT,128.98,398,362,439,98.76,163.19,398 [362 - 439],128.98% [98.76% - 163.19%],05-12-2020
438,WA- OLYMPIA,112.86,219,198,251,91.26,144.15,219 [198 - 251],112.86% [91.26% - 144.15%],05-12-2020
439,WA- SEATTLE,108.63,1692,1539,1873,91.19,131.2,1692 [1539 - 1873],108.63% [91.19% - 131.2%],05-12-2020
440,WA- SPOKANE,91.07,412,366,491,83.41,104.13,412 [366 - 491],91.07% [83.41% - 104.13%],05-12-2020
441,WA- TACOMA,121.92,511,464,567,95.81,153.76,511 [464 - 567],121.92% [95.81% - 153.76%],05-12-2020
442,WA- YAKIMA,98.32,102,91,122,85.18,120.07,102 [91 - 122],98.32% [85.18% - 120.07%],05-12-2020
443,WV- CHARLESTON,80.15,0,0,2,80.0,80.54,0 [0 - 2],80.15% [80.0% - 80.54%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,1,80.0,80.18,0 [0 - 1],80.0% [80.0% - 80.18%],05-12-2020
445,WV- MORGANTOWN,80.63,10,9,13,80.0,81.3,10 [9 - 13],80.63% [80.0% - 81.3%],05-12-2020
446,WI- APPLETON,85.08,28,26,38,81.3,94.26,28 [26 - 38],85.08% [81.3% - 94.26%],05-12-2020
447,WI- GREEN BAY,82.3,34,30,45,80.5,86.25,34 [30 - 45],82.3% [80.5% - 86.25%],05-12-2020
448,WI- LA CROSSE,86.86,60,53,73,81.78,94.35,60 [53 - 73],86.86% [81.78% - 94.35%],05-12-2020
449,WI- MADISON,87.25,215,193,260,82.23,96.88,215 [193 - 260],87.25% [82.23% - 96.88%],05-12-2020
450,WI- MARSHFIELD,81.79,17,15,24,80.17,85.35,17 [15 - 24],81.79% [80.17% - 85.35%],05-12-2020
451,WI- MILWAUKEE,89.32,765,693,902,83.59,100.06,765 [693 - 902],89.32% [83.59% - 100.06%],05-12-2020
452,WI- NEENAH,85.65,28,26,36,81.43,94.52,28 [26 - 36],85.65% [81.43% - 94.52%],05-12-2020
456,WI- WAUSAU,80.97,0,0,3,80.35,83.89,0 [0 - 3],80.97% [80.35% - 83.89%],05-12-2020
457,WY- CASPER,81.12,7,7,9,80.29,82.85,7 [7 - 9],81.12% [80.29% - 82.85%],05-12-2020
303,NY- NEW YORK,86.56,1219,1098,1466,82.15,95.85,1219 [1098 - 1466],86.56% [82.15% - 95.85%],05-12-2020
