HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,82.54,25,23,32,80.6,86.3,25 [23 - 32],82.54% [80.6% - 86.3%],05-12-2020
343,OR- MEDFORD,81.24,7,7,12,80.21,84.25,7 [7 - 12],81.24% [80.21% - 84.25%],05-12-2020
344,OR- PORTLAND,84.06,210,188,245,81.17,88.63,210 [188 - 245],84.06% [81.17% - 88.63%],05-12-2020
345,OR- SALEM,84.52,14,13,18,80.69,90.09,14 [13 - 18],84.52% [80.69% - 90.09%],05-12-2020
346,PA- ALLENTOWN,85.27,162,147,197,81.68,92.64,162 [147 - 197],85.27% [81.68% - 92.64%],05-12-2020
347,PA- ALTOONA,81.72,10,8,13,80.0,84.6,10 [8 - 13],81.72% [80.0% - 84.6%],05-12-2020
350,PA- DANVILLE,81.7,21,19,33,80.0,86.19,21 [19 - 33],81.7% [80.0% - 86.19%],05-12-2020
351,PA- ERIE,81.12,21,20,30,80.36,83.68,21 [20 - 30],81.12% [80.36% - 83.68%],05-12-2020
352,PA- HARRISBURG,85.24,118,108,144,82.23,93.01,118 [108 - 144],85.24% [82.23% - 93.01%],05-12-2020
354,PA- JOHNSTOWN,81.68,7,7,10,80.0,83.11,7 [7 - 10],81.68% [80.0% - 83.11%],05-12-2020
355,PA- LANCASTER,86.46,73,67,91,82.27,95.95,73 [67 - 91],86.46% [82.27% - 95.95%],05-12-2020
356,PA- PHILADELPHIA,84.33,537,488,648,81.61,90.31,537 [488 - 648],84.33% [81.61% - 90.31%],05-12-2020
357,PA- PITTSBURGH,81.66,190,170,242,80.45,84.41,190 [170 - 242],81.66% [80.45% - 84.41%],05-12-2020
358,PA- READING,85.09,69,62,87,81.83,93.27,69 [62 - 87],85.09% [81.83% - 93.27%],05-12-2020
359,PA- SAYRE,81.27,0,0,4,80.0,85.73,0 [0 - 4],81.27% [80.0% - 85.73%],05-12-2020
360,PA- SCRANTON,84.11,35,31,45,80.68,91.68,35 [31 - 45],84.11% [80.68% - 91.68%],05-12-2020
362,PA- WILKES-BARRE,84.15,26,24,33,81.37,91.6,26 [24 - 33],84.15% [81.37% - 91.6%],05-12-2020
363,PA- YORK,88.87,70,64,84,83.49,98.65,70 [64 - 84],88.87% [83.49% - 98.65%],05-12-2020
364,RI- PROVIDENCE,95.3,477,429,565,85.24,114.16,477 [429 - 565],95.3% [85.24% - 114.16%],05-12-2020
365,SC- CHARLESTON,85.01,146,132,182,81.81,93.03,146 [132 - 182],85.01% [81.81% - 93.03%],05-12-2020
366,SC- COLUMBIA,86.69,247,226,296,82.67,95.61,247 [226 - 296],86.69% [82.67% - 95.61%],05-12-2020
367,SC- FLORENCE,84.5,56,50,68,80.97,90.07,56 [50 - 68],84.5% [80.97% - 90.07%],05-12-2020
368,SC- GREENVILLE,85.24,122,111,150,82.22,92.83,122 [111 - 150],85.24% [82.22% - 92.83%],05-12-2020
369,SC- SPARTANBURG,84.97,50,45,60,81.89,91.12,50 [45 - 60],84.97% [81.89% - 91.12%],05-12-2020
370,SD- RAPID CITY,82.43,14,14,20,81.16,87.56,14 [14 - 20],82.43% [81.16% - 87.56%],05-12-2020
371,SD- SIOUX FALLS,88.65,236,208,288,82.05,100.87,236 [208 - 288],88.65% [82.05% - 100.87%],05-12-2020
373,TN- CHATTANOOGA,82.95,64,59,77,81.25,86.65,64 [59 - 77],82.95% [81.25% - 86.65%],05-12-2020
374,TN- JACKSON,80.54,7,6,12,80.0,83.33,7 [6 - 12],80.54% [80.0% - 83.33%],05-12-2020
375,TN- JOHNSON CITY,81.9,14,13,20,80.64,85.43,14 [13 - 20],81.9% [80.64% - 85.43%],05-12-2020
376,TN- KINGSPORT,80.8,14,13,27,80.15,84.48,14 [13 - 27],80.8% [80.15% - 84.48%],05-12-2020
377,TN- KNOXVILLE,81.35,52,45,70,80.22,84.22,52 [45 - 70],81.35% [80.22% - 84.22%],05-12-2020
379,TN- MEMPHIS,83.18,196,174,247,80.66,88.29,196 [174 - 247],83.18% [80.66% - 88.29%],05-12-2020
380,TN- NASHVILLE,84.92,417,377,516,81.72,92.74,417 [377 - 516],84.92% [81.72% - 92.74%],05-12-2020
382,TX- ABILENE,80.49,0,0,2,80.0,81.43,0 [0 - 2],80.49% [80.0% - 81.43%],05-12-2020
383,TX- AMARILLO,80.84,7,6,12,80.0,82.26,7 [6 - 12],80.84% [80.0% - 82.26%],05-12-2020
385,TX- AUSTIN,86.91,238,213,322,82.0,102.76,238 [213 - 322],86.91% [82.0% - 102.76%],05-12-2020
386,TX- BEAUMONT,81.78,20,17,29,80.44,86.35,20 [17 - 29],81.78% [80.44% - 86.35%],05-12-2020
388,TX- BRYAN,84.06,21,19,32,80.98,96.01,21 [19 - 32],84.06% [80.98% - 96.01%],05-12-2020
390,TX- CORPUS CHRISTI,80.65,8,7,20,80.29,84.39,8 [7 - 20],80.65% [80.29% - 84.39%],05-12-2020
391,TX- DALLAS,84.95,602,545,794,81.85,95.21,602 [545 - 794],84.95% [81.85% - 95.21%],05-12-2020
393,TX- EL PASO,82.57,66,60,87,80.87,87.29,66 [60 - 87],82.57% [80.87% - 87.29%],05-12-2020
394,TX- FORT WORTH,84.95,244,221,327,81.84,95.82,244 [221 - 327],84.95% [81.84% - 95.82%],05-12-2020
396,TX- HARLINGEN,81.36,16,15,24,80.49,85.22,16 [15 - 24],81.36% [80.49% - 85.22%],05-12-2020
397,TX- HOUSTON,83.94,669,601,902,81.33,92.86,669 [601 - 902],83.94% [81.33% - 92.86%],05-12-2020
399,TX- LONGVIEW,81.5,7,7,12,80.0,86.41,7 [7 - 12],81.5% [80.0% - 86.41%],05-12-2020
400,TX- LUBBOCK,81.11,24,21,40,80.25,85.23,24 [21 - 40],81.11% [80.25% - 85.23%],05-12-2020
402,TX- MCALLEN,81.3,15,14,26,80.32,85.11,15 [14 - 26],81.3% [80.32% - 85.11%],05-12-2020
406,TX- ODESSA,80.96,7,6,13,80.0,83.17,7 [6 - 13],80.96% [80.0% - 83.17%],05-12-2020
411,TX- SAN ANGELO,80.9,0,0,1,80.0,81.75,0 [0 - 1],80.9% [80.0% - 81.75%],05-12-2020
412,TX- SAN ANTONIO,86.39,459,411,604,81.84,99.91,459 [411 - 604],86.39% [81.84% - 99.91%],05-12-2020
413,TX- TEMPLE,84.7,41,38,59,81.49,97.15,41 [38 - 59],84.7% [81.49% - 97.15%],05-12-2020
416,TX- TYLER,82.8,40,35,56,80.37,89.35,40 [35 - 56],82.8% [80.37% - 89.35%],05-12-2020
417,TX- VICTORIA,80.81,0,0,5,80.0,84.69,0 [0 - 5],80.81% [80.0% - 84.69%],05-12-2020
418,TX- WACO,85.65,32,29,45,82.01,100.1,32 [29 - 45],85.65% [82.01% - 100.1%],05-12-2020
420,TX- WICHITA FALLS,81.54,5,4,10,80.43,85.51,5 [4 - 10],81.54% [80.43% - 85.51%],05-12-2020
421,UT- OGDEN,84.09,28,26,36,81.37,90.96,28 [26 - 36],84.09% [81.37% - 90.96%],05-12-2020
422,UT- PROVO,83.91,32,29,41,81.33,90.53,32 [29 - 41],83.91% [81.33% - 90.53%],05-12-2020
423,UT- SALT LAKE CITY,82.71,102,93,129,80.89,87.29,102 [93 - 129],82.71% [80.89% - 87.29%],05-12-2020
424,VT- BURLINGTON,80.78,7,6,21,80.0,86.44,7 [6 - 21],80.78% [80.0% - 86.44%],05-12-2020
426,VA- ARLINGTON,132.49,1515,1388,1684,102.88,171.77,1515 [1388 - 1684],132.49% [102.88% - 171.77%],05-12-2020
427,VA- CHARLOTTESVILLE,91.23,153,135,203,82.99,114.57,153 [135 - 203],91.23% [82.99% - 114.57%],05-12-2020
428,VA- LYNCHBURG,84.26,28,24,42,80.0,94.76,28 [24 - 42],84.26% [80.0% - 94.76%],05-12-2020
429,VA- NEWPORT NEWS,99.39,215,192,278,85.79,136.19,215 [192 - 278],99.39% [85.79% - 136.19%],05-12-2020
430,VA- NORFOLK,95.16,408,367,539,85.13,126.07,408 [367 - 539],95.16% [85.13% - 126.07%],05-12-2020
431,VA- RICHMOND,94.06,657,588,840,84.66,119.6,657 [588 - 840],94.06% [84.66% - 119.6%],05-12-2020
432,VA- ROANOKE,81.64,42,36,72,80.0,87.73,42 [36 - 72],81.64% [80.0% - 87.73%],05-12-2020
435,VA- WINCHESTER,94.16,128,114,151,85.25,109.15,128 [114 - 151],94.16% [85.25% - 109.15%],05-12-2020
437,WA- EVERETT,102.8,183,167,204,88.89,118.37,183 [167 - 204],102.8% [88.89% - 118.37%],05-12-2020
438,WA- OLYMPIA,97.52,113,103,132,86.22,115.85,113 [103 - 132],97.52% [86.22% - 115.85%],05-12-2020
439,WA- SEATTLE,94.49,784,716,878,85.88,105.78,784 [716 - 878],94.49% [85.88% - 105.78%],05-12-2020
440,WA- SPOKANE,86.38,237,211,299,81.6,97.61,237 [211 - 299],86.38% [81.6% - 97.61%],05-12-2020
441,WA- TACOMA,99.91,239,219,269,87.99,115.37,239 [219 - 269],99.91% [87.99% - 115.37%],05-12-2020
442,WA- YAKIMA,91.1,63,57,77,83.28,107.12,63 [57 - 77],91.1% [83.28% - 107.12%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,2,80.0,80.49,0 [0 - 2],80.0% [80.0% - 80.49%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.13,2,1,5,80.0,81.19,2 [1 - 5],80.13% [80.0% - 81.19%],05-12-2020
446,WI- APPLETON,85.42,28,25,37,80.32,93.94,28 [25 - 37],85.42% [80.32% - 93.94%],05-12-2020
447,WI- GREEN BAY,82.65,39,35,50,80.44,86.62,39 [35 - 50],82.65% [80.44% - 86.62%],05-12-2020
448,WI- LA CROSSE,85.93,54,48,66,81.36,94.14,54 [48 - 66],85.93% [81.36% - 94.14%],05-12-2020
449,WI- MADISON,86.44,191,170,223,81.63,93.49,191 [170 - 223],86.44% [81.63% - 93.49%],05-12-2020
450,WI- MARSHFIELD,82.16,20,18,28,80.0,85.94,20 [18 - 28],82.16% [80.0% - 85.94%],05-12-2020
451,WI- MILWAUKEE,87.46,612,552,699,82.51,94.75,612 [552 - 699],87.46% [82.51% - 94.75%],05-12-2020
452,WI- NEENAH,85.61,28,25,35,80.54,92.9,28 [25 - 35],85.61% [80.54% - 92.9%],05-12-2020
456,WI- WAUSAU,81.33,4,3,7,80.0,84.6,4 [3 - 7],81.33% [80.0% - 84.6%],05-12-2020
457,WY- CASPER,80.75,0,0,2,80.0,82.14,0 [0 - 2],80.75% [80.0% - 82.14%],05-12-2020
303,NY- NEW YORK,83.13,481,440,616,81.31,88.93,481 [440 - 616],83.13% [81.31% - 88.93%],05-12-2020
