HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,81.75,15,14,19,80.51,83.83,15 [14 - 19],81.75% [80.51% - 83.83%],05-12-2020
343,OR- MEDFORD,80.94,7,6,8,80.1,82.07,7 [6 - 8],80.94% [80.1% - 82.07%],05-12-2020
344,OR- PORTLAND,82.57,132,120,152,80.9,85.14,132 [120 - 152],82.57% [80.9% - 85.14%],05-12-2020
345,OR- SALEM,83.01,10,9,13,80.69,86.65,10 [9 - 13],83.01% [80.69% - 86.65%],05-12-2020
346,PA- ALLENTOWN,84.05,123,112,145,81.49,88.74,123 [112 - 145],84.05% [81.49% - 88.74%],05-12-2020
347,PA- ALTOONA,80.04,0,0,1,80.0,81.15,0 [0 - 1],80.04% [80.0% - 81.15%],05-12-2020
350,PA- DANVILLE,80.44,0,0,3,80.0,81.71,0 [0 - 3],80.44% [80.0% - 81.71%],05-12-2020
351,PA- ERIE,80.47,7,7,10,80.0,81.48,7 [7 - 10],80.47% [80.0% - 81.48%],05-12-2020
352,PA- HARRISBURG,82.2,47,44,58,81.05,85.02,47 [44 - 58],82.2% [81.05% - 85.02%],05-12-2020
354,PA- JOHNSTOWN,80.02,0,0,1,80.0,80.95,0 [0 - 1],80.02% [80.0% - 80.95%],05-12-2020
355,PA- LANCASTER,83.12,36,33,43,81.43,87.3,36 [33 - 43],83.12% [81.43% - 87.3%],05-12-2020
356,PA- PHILADELPHIA,83.06,377,342,443,81.19,86.65,377 [342 - 443],83.06% [81.19% - 86.65%],05-12-2020
357,PA- PITTSBURGH,80.73,84,75,106,80.19,81.9,84 [75 - 106],80.73% [80.19% - 81.9%],05-12-2020
358,PA- READING,82.91,35,33,44,80.98,86.81,35 [33 - 44],82.91% [80.98% - 86.81%],05-12-2020
359,PA- SAYRE,80.0,0,0,2,80.0,83.4,0 [0 - 2],80.0% [80.0% - 83.4%],05-12-2020
360,PA- SCRANTON,83.12,23,21,29,80.79,87.03,23 [21 - 29],83.12% [80.79% - 87.03%],05-12-2020
362,PA- WILKES-BARRE,82.23,14,13,17,80.61,85.65,14 [13 - 17],82.23% [80.61% - 85.65%],05-12-2020
363,PA- YORK,83.73,28,27,34,81.68,87.46,28 [27 - 34],83.73% [81.68% - 87.46%],05-12-2020
364,RI- PROVIDENCE,89.36,290,264,336,83.96,99.19,290 [264 - 336],89.36% [83.96% - 99.19%],05-12-2020
365,SC- CHARLESTON,83.09,88,81,103,81.24,86.38,88 [81 - 103],83.09% [81.24% - 86.38%],05-12-2020
366,SC- COLUMBIA,85.19,189,173,220,81.89,90.51,189 [173 - 220],85.19% [81.89% - 90.51%],05-12-2020
367,SC- FLORENCE,81.57,21,20,28,80.67,85.15,21 [20 - 28],81.57% [80.67% - 85.15%],05-12-2020
368,SC- GREENVILLE,83.16,71,65,83,81.34,86.4,71 [65 - 83],83.16% [81.34% - 86.4%],05-12-2020
369,SC- SPARTANBURG,82.36,21,20,27,80.85,85.0,21 [20 - 27],82.36% [80.85% - 85.0%],05-12-2020
370,SD- RAPID CITY,81.21,7,6,7,80.0,81.16,7 [6 - 7],81.21% [80.0% - 81.16%],05-12-2020
371,SD- SIOUX FALLS,83.68,97,87,125,81.19,89.77,97 [87 - 125],83.68% [81.19% - 89.77%],05-12-2020
373,TN- CHATTANOOGA,81.42,28,26,34,80.31,82.63,28 [26 - 34],81.42% [80.31% - 82.63%],05-12-2020
374,TN- JACKSON,80.27,0,0,2,80.0,81.04,0 [0 - 2],80.27% [80.0% - 81.04%],05-12-2020
375,TN- JOHNSON CITY,81.02,7,6,8,80.0,82.02,7 [6 - 8],81.02% [80.0% - 82.02%],05-12-2020
376,TN- KINGSPORT,80.18,0,0,2,80.0,80.7,0 [0 - 2],80.18% [80.0% - 80.7%],05-12-2020
377,TN- KNOXVILLE,80.47,16,14,25,80.07,81.77,16 [14 - 25],80.47% [80.07% - 81.77%],05-12-2020
379,TN- MEMPHIS,81.42,84,78,112,80.62,84.37,84 [78 - 112],81.42% [80.62% - 84.37%],05-12-2020
380,TN- NASHVILLE,83.47,295,266,346,81.15,87.41,295 [266 - 346],83.47% [81.15% - 87.41%],05-12-2020
382,TX- ABILENE,80.01,0,0,1,80.0,80.9,0 [0 - 1],80.01% [80.0% - 80.9%],05-12-2020
383,TX- AMARILLO,80.01,0,0,1,80.0,80.8,0 [0 - 1],80.01% [80.0% - 80.8%],05-12-2020
385,TX- AUSTIN,84.32,147,134,185,81.63,90.92,147 [134 - 185],84.32% [81.63% - 90.92%],05-12-2020
386,TX- BEAUMONT,80.48,0,0,4,80.44,82.26,0 [0 - 4],80.48% [80.44% - 82.26%],05-12-2020
388,TX- BRYAN,82.03,7,7,12,80.98,86.86,7 [7 - 12],82.03% [80.98% - 86.86%],05-12-2020
390,TX- CORPUS CHRISTI,80.3,0,0,3,80.0,81.17,0 [0 - 3],80.3% [80.0% - 81.17%],05-12-2020
391,TX- DALLAS,83.01,365,335,457,81.31,87.82,365 [335 - 457],83.01% [81.31% - 87.82%],05-12-2020
393,TX- EL PASO,81.13,28,27,35,80.66,82.84,28 [27 - 35],81.13% [80.66% - 82.84%],05-12-2020
394,TX- FORT WORTH,83.07,151,139,188,81.4,87.79,151 [139 - 188],83.07% [81.4% - 87.79%],05-12-2020
396,TX- HARLINGEN,80.61,7,7,10,80.49,82.05,7 [7 - 10],80.61% [80.49% - 82.05%],05-12-2020
397,TX- HOUSTON,82.26,383,349,485,80.94,86.11,383 [349 - 485],82.26% [80.94% - 86.11%],05-12-2020
399,TX- LONGVIEW,80.91,0,0,2,80.0,82.77,0 [0 - 2],80.91% [80.0% - 82.77%],05-12-2020
400,TX- LUBBOCK,80.52,7,7,12,80.25,81.63,7 [7 - 12],80.52% [80.25% - 81.63%],05-12-2020
402,TX- MCALLEN,80.63,7,7,11,80.25,81.83,7 [7 - 11],80.63% [80.25% - 81.83%],05-12-2020
406,TX- ODESSA,80.0,0,0,1,80.0,80.93,0 [0 - 1],80.0% [80.0% - 80.93%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.87,0 [0 - 0],80.0% [80.0% - 80.87%],05-12-2020
412,TX- SAN ANTONIO,84.87,349,317,439,81.76,92.92,349 [317 - 439],84.87% [81.76% - 92.92%],05-12-2020
413,TX- TEMPLE,82.96,26,24,32,80.85,87.14,26 [24 - 32],82.96% [80.85% - 87.14%],05-12-2020
416,TX- TYLER,80.96,10,9,18,80.37,83.93,10 [9 - 18],80.96% [80.37% - 83.93%],05-12-2020
417,TX- VICTORIA,80.0,0,0,0,80.0,80.78,0 [0 - 0],80.0% [80.0% - 80.78%],05-12-2020
418,TX- WACO,83.1,14,13,19,81.01,88.71,14 [13 - 19],83.1% [81.01% - 88.71%],05-12-2020
420,TX- WICHITA FALLS,80.9,0,0,2,80.0,82.03,0 [0 - 2],80.9% [80.0% - 82.03%],05-12-2020
421,UT- OGDEN,82.87,18,17,22,81.1,86.3,18 [17 - 22],82.87% [81.1% - 86.3%],05-12-2020
422,UT- PROVO,82.49,21,20,26,81.0,85.65,21 [20 - 26],82.49% [81.0% - 85.65%],05-12-2020
423,UT- SALT LAKE CITY,81.69,64,59,78,80.81,84.1,64 [59 - 78],81.69% [80.81% - 84.1%],05-12-2020
424,VT- BURLINGTON,80.39,0,0,10,80.0,83.91,0 [0 - 10],80.39% [80.0% - 83.91%],05-12-2020
426,VA- ARLINGTON,107.65,798,737,887,93.38,128.84,798 [737 - 887],107.65% [93.38% - 128.84%],05-12-2020
427,VA- CHARLOTTESVILLE,84.91,65,58,85,81.0,92.54,65 [58 - 85],84.91% [81.0% - 92.54%],05-12-2020
428,VA- LYNCHBURG,80.0,0,0,4,80.0,84.12,0 [0 - 4],80.0% [80.0% - 84.12%],05-12-2020
429,VA- NEWPORT NEWS,91.96,133,122,163,84.65,109.32,133 [122 - 163],91.96% [84.65% - 109.32%],05-12-2020
430,VA- NORFOLK,86.56,174,160,221,83.18,97.77,174 [160 - 221],86.56% [83.18% - 97.77%],05-12-2020
431,VA- RICHMOND,86.41,297,269,366,82.32,96.09,297 [269 - 366],86.41% [82.32% - 96.09%],05-12-2020
432,VA- ROANOKE,80.0,0,0,6,80.0,81.61,0 [0 - 6],80.0% [80.0% - 81.61%],05-12-2020
435,VA- WINCHESTER,84.94,44,40,57,82.14,92.86,44 [40 - 57],84.94% [82.14% - 92.86%],05-12-2020
437,WA- EVERETT,109.7,240,220,276,93.03,138.34,240 [220 - 276],109.7% [93.03% - 138.34%],05-12-2020
438,WA- OLYMPIA,95.63,102,93,120,86.22,114.22,102 [93 - 120],95.63% [86.22% - 114.22%],05-12-2020
439,WA- SEATTLE,98.52,1005,919,1152,87.84,116.54,1005 [919 - 1152],98.52% [87.84% - 116.54%],05-12-2020
440,WA- SPOKANE,84.58,170,153,208,81.46,91.01,170 [153 - 208],84.58% [81.46% - 91.01%],05-12-2020
441,WA- TACOMA,103.74,285,261,329,89.78,128.08,285 [261 - 329],103.74% [89.78% - 128.08%],05-12-2020
442,WA- YAKIMA,88.04,44,40,53,83.28,98.13,44 [40 - 53],88.04% [83.28% - 98.13%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.01,0,0,0,80.0,80.0,0 [0 - 0],80.01% [80.0% - 80.0%],05-12-2020
446,WI- APPLETON,83.28,14,13,18,80.49,86.97,14 [13 - 18],83.28% [80.49% - 86.97%],05-12-2020
447,WI- GREEN BAY,81.31,14,13,19,80.31,83.25,14 [13 - 19],81.31% [80.31% - 83.25%],05-12-2020
448,WI- LA CROSSE,83.62,33,29,37,80.73,86.91,33 [29 - 37],83.62% [80.73% - 86.91%],05-12-2020
449,WI- MADISON,85.59,165,149,187,81.69,90.47,165 [149 - 187],85.59% [81.69% - 90.47%],05-12-2020
450,WI- MARSHFIELD,80.98,7,7,9,80.0,82.29,7 [7 - 9],80.98% [80.0% - 82.29%],05-12-2020
451,WI- MILWAUKEE,86.04,495,452,567,82.33,91.75,495 [452 - 567],86.04% [82.33% - 91.75%],05-12-2020
452,WI- NEENAH,84.62,21,19,24,80.72,87.71,21 [19 - 24],84.62% [80.72% - 87.71%],05-12-2020
456,WI- WAUSAU,80.51,0,0,1,80.0,81.59,0 [0 - 1],80.51% [80.0% - 81.59%],05-12-2020
457,WY- CASPER,80.53,1,1,2,80.14,81.43,1 [1 - 2],80.53% [80.14% - 81.43%],05-12-2020
303,NY- NEW YORK,86.35,795,709,1048,82.64,97.27,795 [709 - 1048],86.35% [82.64% - 97.27%],05-12-2020
