HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
342,OR- EUGENE,81.93,21,20,24,80.6,83.74,21 [20 - 24],81.93% [80.6% - 83.74%],05-12-2020
343,OR- MEDFORD,81.02,7,7,8,80.21,81.97,7 [7 - 8],81.02% [80.21% - 81.97%],05-12-2020
344,OR- PORTLAND,82.41,123,111,143,81.03,84.81,123 [111 - 143],82.41% [81.03% - 84.81%],05-12-2020
345,OR- SALEM,83.27,14,13,16,80.92,86.65,14 [13 - 16],83.27% [80.92% - 86.65%],05-12-2020
346,PA- ALLENTOWN,84.39,135,124,157,81.93,88.71,135 [124 - 157],84.39% [81.93% - 88.71%],05-12-2020
347,PA- ALTOONA,80.02,0,0,1,80.0,80.86,0 [0 - 1],80.02% [80.0% - 80.86%],05-12-2020
350,PA- DANVILLE,80.27,0,0,3,80.0,81.71,0 [0 - 3],80.27% [80.0% - 81.71%],05-12-2020
351,PA- ERIE,80.45,7,7,10,80.0,81.17,7 [7 - 10],80.45% [80.0% - 81.17%],05-12-2020
352,PA- HARRISBURG,81.98,42,40,51,81.05,84.41,42 [40 - 51],81.98% [81.05% - 84.41%],05-12-2020
354,PA- JOHNSTOWN,80.02,0,0,0,80.0,80.81,0 [0 - 0],80.02% [80.0% - 80.81%],05-12-2020
355,PA- LANCASTER,83.14,35,33,42,81.43,86.55,35 [33 - 42],83.14% [81.43% - 86.55%],05-12-2020
356,PA- PHILADELPHIA,83.32,408,373,471,81.41,86.58,408 [373 - 471],83.32% [81.41% - 86.58%],05-12-2020
357,PA- PITTSBURGH,80.73,83,75,101,80.21,81.74,83 [75 - 101],80.73% [80.21% - 81.74%],05-12-2020
358,PA- READING,82.94,35,33,43,80.98,86.25,35 [33 - 43],82.94% [80.98% - 86.25%],05-12-2020
359,PA- SAYRE,80.0,0,0,2,80.0,83.4,0 [0 - 2],80.0% [80.0% - 83.4%],05-12-2020
360,PA- SCRANTON,83.26,28,26,32,80.91,86.8,28 [26 - 32],83.26% [80.91% - 86.8%],05-12-2020
362,PA- WILKES-BARRE,82.23,14,13,16,80.61,85.04,14 [13 - 16],82.23% [80.61% - 85.04%],05-12-2020
363,PA- YORK,83.44,25,24,29,81.68,86.38,25 [24 - 29],83.44% [81.68% - 86.38%],05-12-2020
364,RI- PROVIDENCE,89.44,291,267,333,84.57,98.49,291 [267 - 333],89.44% [84.57% - 98.49%],05-12-2020
365,SC- CHARLESTON,82.48,69,63,82,81.07,84.87,69 [63 - 82],82.48% [81.07% - 84.87%],05-12-2020
366,SC- COLUMBIA,84.52,167,151,192,81.87,88.54,167 [151 - 192],84.52% [81.87% - 88.54%],05-12-2020
367,SC- FLORENCE,81.51,16,15,22,80.6,83.8,16 [15 - 22],81.51% [80.6% - 83.8%],05-12-2020
368,SC- GREENVILLE,82.58,58,53,68,81.13,84.89,58 [53 - 68],82.58% [81.13% - 84.89%],05-12-2020
369,SC- SPARTANBURG,81.89,16,15,20,80.85,83.77,16 [15 - 20],81.89% [80.85% - 83.77%],05-12-2020
370,SD- RAPID CITY,80.87,5,4,6,80.0,81.16,5 [4 - 6],80.87% [80.0% - 81.16%],05-12-2020
371,SD- SIOUX FALLS,83.55,95,87,116,81.48,87.57,95 [87 - 116],83.55% [81.48% - 87.57%],05-12-2020
373,TN- CHATTANOOGA,81.3,27,24,29,80.13,81.7,27 [24 - 29],81.3% [80.13% - 81.7%],05-12-2020
374,TN- JACKSON,80.08,0,0,1,80.0,80.37,0 [0 - 1],80.08% [80.0% - 80.37%],05-12-2020
375,TN- JOHNSON CITY,80.74,2,1,4,80.0,81.38,2 [1 - 4],80.74% [80.0% - 81.38%],05-12-2020
376,TN- KINGSPORT,80.13,0,0,0,80.0,80.15,0 [0 - 0],80.13% [80.0% - 80.15%],05-12-2020
377,TN- KNOXVILLE,80.33,11,10,18,80.07,81.2,11 [10 - 18],80.33% [80.07% - 81.2%],05-12-2020
379,TN- MEMPHIS,81.22,74,68,99,80.55,83.85,74 [68 - 99],81.22% [80.55% - 83.85%],05-12-2020
380,TN- NASHVILLE,82.91,247,221,290,81.02,85.97,247 [221 - 290],82.91% [81.02% - 85.97%],05-12-2020
382,TX- ABILENE,80.01,0,0,1,80.0,80.15,0 [0 - 1],80.01% [80.0% - 80.15%],05-12-2020
383,TX- AMARILLO,80.01,0,0,1,80.0,80.8,0 [0 - 1],80.01% [80.0% - 80.8%],05-12-2020
385,TX- AUSTIN,83.29,112,101,140,81.37,88.32,112 [101 - 140],83.29% [81.37% - 88.32%],05-12-2020
386,TX- BEAUMONT,80.46,0,0,4,80.0,81.53,0 [0 - 4],80.46% [80.0% - 81.53%],05-12-2020
388,TX- BRYAN,82.03,7,7,11,80.98,84.58,7 [7 - 11],82.03% [80.98% - 84.58%],05-12-2020
390,TX- CORPUS CHRISTI,80.3,0,0,1,80.0,80.58,0 [0 - 1],80.3% [80.0% - 80.58%],05-12-2020
391,TX- DALLAS,82.38,288,262,359,81.02,85.75,288 [262 - 359],82.38% [81.02% - 85.75%],05-12-2020
393,TX- EL PASO,80.9,21,20,28,80.47,82.26,21 [20 - 28],80.9% [80.47% - 82.26%],05-12-2020
394,TX- FORT WORTH,82.31,110,100,139,81.06,85.67,110 [100 - 139],82.31% [81.06% - 85.67%],05-12-2020
396,TX- HARLINGEN,80.55,7,7,9,80.07,81.41,7 [7 - 9],80.55% [80.07% - 81.41%],05-12-2020
397,TX- HOUSTON,81.78,299,271,377,80.78,84.47,299 [271 - 377],81.78% [80.78% - 84.47%],05-12-2020
399,TX- LONGVIEW,80.91,0,0,2,80.0,81.9,0 [0 - 2],80.91% [80.0% - 81.9%],05-12-2020
400,TX- LUBBOCK,80.45,5,5,9,80.25,81.3,5 [5 - 9],80.45% [80.25% - 81.3%],05-12-2020
402,TX- MCALLEN,80.4,2,2,4,80.25,81.07,2 [2 - 4],80.4% [80.25% - 81.07%],05-12-2020
406,TX- ODESSA,80.0,0,0,1,80.0,80.93,0 [0 - 1],80.0% [80.0% - 80.93%],05-12-2020
411,TX- SAN ANGELO,80.0,0,0,0,80.0,80.15,0 [0 - 0],80.0% [80.0% - 80.15%],05-12-2020
412,TX- SAN ANTONIO,84.06,289,260,360,81.56,89.87,289 [260 - 360],84.06% [81.56% - 89.87%],05-12-2020
413,TX- TEMPLE,81.72,14,14,19,80.75,84.79,14 [14 - 19],81.72% [80.75% - 84.79%],05-12-2020
416,TX- TYLER,80.64,4,4,11,80.37,82.93,4 [4 - 11],80.64% [80.37% - 82.93%],05-12-2020
417,TX- VICTORIA,80.0,0,0,0,80.0,80.78,0 [0 - 0],80.0% [80.0% - 80.78%],05-12-2020
418,TX- WACO,82.51,10,9,15,81.01,86.87,10 [9 - 15],82.51% [81.01% - 86.87%],05-12-2020
420,TX- WICHITA FALLS,80.9,0,0,1,80.0,81.74,0 [0 - 1],80.9% [80.0% - 81.74%],05-12-2020
421,UT- OGDEN,82.3,14,13,17,80.96,84.66,14 [13 - 17],82.3% [80.96% - 84.66%],05-12-2020
422,UT- PROVO,82.02,15,14,19,80.78,84.21,15 [14 - 19],82.02% [80.78% - 84.21%],05-12-2020
423,UT- SALT LAKE CITY,81.35,51,47,63,80.63,83.14,51 [47 - 63],81.35% [80.63% - 83.14%],05-12-2020
424,VT- BURLINGTON,80.4,0,0,10,80.0,84.55,0 [0 - 10],80.4% [80.0% - 84.55%],05-12-2020
426,VA- ARLINGTON,106.59,768,714,852,94.31,124.04,768 [714 - 852],106.59% [94.31% - 124.04%],05-12-2020
427,VA- CHARLOTTESVILLE,84.3,57,52,71,81.28,89.48,57 [52 - 71],84.3% [81.28% - 89.48%],05-12-2020
428,VA- LYNCHBURG,80.0,0,0,4,80.0,83.46,0 [0 - 4],80.0% [80.0% - 83.46%],05-12-2020
429,VA- NEWPORT NEWS,91.96,133,122,159,84.65,104.93,133 [122 - 159],91.96% [84.65% - 104.93%],05-12-2020
430,VA- NORFOLK,85.93,156,144,193,83.51,94.44,156 [144 - 193],85.93% [83.51% - 94.44%],05-12-2020
431,VA- RICHMOND,85.97,277,253,334,82.55,93.62,277 [253 - 334],85.97% [82.55% - 93.62%],05-12-2020
432,VA- ROANOKE,80.0,0,0,6,80.0,81.36,0 [0 - 6],80.0% [80.0% - 81.36%],05-12-2020
435,VA- WINCHESTER,84.68,42,39,52,81.82,90.72,42 [39 - 52],84.68% [81.82% - 90.72%],05-12-2020
437,WA- EVERETT,112.02,260,239,296,94.25,141.63,260 [239 - 296],112.02% [94.25% - 141.63%],05-12-2020
438,WA- OLYMPIA,94.41,91,85,109,86.22,111.41,91 [85 - 109],94.41% [86.22% - 111.41%],05-12-2020
439,WA- SEATTLE,99.77,1071,986,1217,88.82,117.99,1071 [986 - 1217],99.77% [88.82% - 117.99%],05-12-2020
440,WA- SPOKANE,84.42,163,147,194,81.44,89.42,163 [147 - 194],84.42% [81.44% - 89.42%],05-12-2020
441,WA- TACOMA,104.68,298,274,342,90.68,128.33,298 [274 - 342],104.68% [90.68% - 128.33%],05-12-2020
442,WA- YAKIMA,87.7,42,39,50,83.28,96.23,42 [39 - 50],87.7% [83.28% - 96.23%],05-12-2020
443,WV- CHARLESTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
444,WV- HUNTINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
445,WV- MORGANTOWN,80.01,0,0,0,80.0,80.0,0 [0 - 0],80.01% [80.0% - 80.0%],05-12-2020
446,WI- APPLETON,82.97,14,13,17,80.49,85.67,14 [13 - 17],82.97% [80.49% - 85.67%],05-12-2020
447,WI- GREEN BAY,81.06,14,13,18,80.31,82.44,14 [13 - 18],81.06% [80.31% - 82.44%],05-12-2020
448,WI- LA CROSSE,82.72,23,21,28,80.73,85.97,23 [21 - 28],82.72% [80.73% - 85.97%],05-12-2020
449,WI- MADISON,85.34,158,142,177,81.93,89.27,158 [142 - 177],85.34% [81.93% - 89.27%],05-12-2020
450,WI- MARSHFIELD,80.98,7,7,9,80.0,81.7,7 [7 - 9],80.98% [80.0% - 81.7%],05-12-2020
451,WI- MILWAUKEE,85.54,455,414,517,82.38,90.08,455 [414 - 517],85.54% [82.38% - 90.08%],05-12-2020
452,WI- NEENAH,84.24,21,20,23,81.25,86.81,21 [20 - 23],84.24% [81.25% - 86.81%],05-12-2020
456,WI- WAUSAU,80.47,0,0,0,80.0,80.88,0 [0 - 0],80.47% [80.0% - 80.88%],05-12-2020
457,WY- CASPER,80.8,1,1,2,80.29,81.43,1 [1 - 2],80.8% [80.29% - 81.43%],05-12-2020
303,NY- NEW YORK,89.88,1202,1099,1475,84.86,102.36,1202 [1099 - 1475],89.88% [84.86% - 102.36%],05-12-2020
